,sender,recipient,time,year,month,day,hour,minute,second
36610,323,1339,2004-05-26 03:04:09,2004,5,26,3,4,9
36611,1044,753,2004-05-26 03:04:14,2004,5,26,3,4,14
36612,6,422,2004-05-26 03:04:17,2004,5,26,3,4,17
36613,1044,758,2004-05-26 03:04:32,2004,5,26,3,4,32
36614,809,795,2004-05-26 03:04:39,2004,5,26,3,4,39
36615,576,1339,2004-05-26 03:04:52,2004,5,26,3,4,52
36616,1044,323,2004-05-26 03:05:08,2004,5,26,3,5,8
36617,323,950,2004-05-26 03:05:14,2004,5,26,3,5,14
36618,1340,609,2004-05-26 03:05:24,2004,5,26,3,5,24
36619,1216,598,2004-05-26 03:05:29,2004,5,26,3,5,29
36620,1339,323,2004-05-26 03:05:31,2004,5,26,3,5,31
36621,638,1406,2004-05-26 03:05:31,2004,5,26,3,5,31
36622,1331,632,2004-05-26 03:05:45,2004,5,26,3,5,45
36623,609,1340,2004-05-26 03:06:13,2004,5,26,3,6,13
36624,342,63,2004-05-26 03:06:24,2004,5,26,3,6,24
36625,1339,576,2004-05-26 03:06:34,2004,5,26,3,6,34
36626,809,560,2004-05-26 03:07:28,2004,5,26,3,7,28
36627,1044,323,2004-05-26 03:08:18,2004,5,26,3,8,18
36628,1375,1056,2004-05-26 03:08:31,2004,5,26,3,8,31
36629,1340,1374,2004-05-26 03:08:39,2004,5,26,3,8,39
36630,323,1339,2004-05-26 03:08:46,2004,5,26,3,8,46
36631,609,297,2004-05-26 03:09:20,2004,5,26,3,9,20
36632,1340,1407,2004-05-26 03:09:43,2004,5,26,3,9,43
36633,1044,323,2004-05-26 03:10:04,2004,5,26,3,10,4
36634,103,617,2004-05-26 03:10:22,2004,5,26,3,10,22
36635,809,560,2004-05-26 03:10:44,2004,5,26,3,10,44
36636,1339,323,2004-05-26 03:10:45,2004,5,26,3,10,45
36637,398,1136,2004-05-26 03:10:53,2004,5,26,3,10,53
36638,503,527,2004-05-26 03:11:01,2004,5,26,3,11,1
36639,617,103,2004-05-26 03:11:12,2004,5,26,3,11,12
36640,560,1216,2004-05-26 03:11:22,2004,5,26,3,11,22
36641,1184,644,2004-05-26 03:11:35,2004,5,26,3,11,35
36642,681,617,2004-05-26 03:12:04,2004,5,26,3,12,4
36643,546,544,2004-05-26 03:12:50,2004,5,26,3,12,50
36644,617,103,2004-05-26 03:13:08,2004,5,26,3,13,8
36645,323,1339,2004-05-26 03:13:09,2004,5,26,3,13,9
36646,131,1284,2004-05-26 03:14:02,2004,5,26,3,14,2
36647,323,42,2004-05-26 03:14:27,2004,5,26,3,14,27
36648,546,538,2004-05-26 03:14:30,2004,5,26,3,14,30
36649,131,125,2004-05-26 03:15:07,2004,5,26,3,15,7
36650,1044,323,2004-05-26 03:15:16,2004,5,26,3,15,16
36651,1339,323,2004-05-26 03:15:26,2004,5,26,3,15,26
36652,367,323,2004-05-26 03:15:34,2004,5,26,3,15,34
36653,1402,1339,2004-05-26 03:16:07,2004,5,26,3,16,7
36654,1184,711,2004-05-26 03:16:15,2004,5,26,3,16,15
36655,12,1138,2004-05-26 03:16:41,2004,5,26,3,16,41
36656,503,638,2004-05-26 03:16:49,2004,5,26,3,16,49
36657,12,986,2004-05-26 03:17:03,2004,5,26,3,17,3
36658,1018,772,2004-05-26 03:17:06,2004,5,26,3,17,6
36659,950,323,2004-05-26 03:18:15,2004,5,26,3,18,15
36660,704,1297,2004-05-26 03:19:11,2004,5,26,3,19,11
36661,1402,32,2004-05-26 03:19:59,2004,5,26,3,19,59
36662,12,711,2004-05-26 03:20:15,2004,5,26,3,20,15
36663,503,527,2004-05-26 03:20:34,2004,5,26,3,20,34
36664,711,1184,2004-05-26 03:20:52,2004,5,26,3,20,52
36665,1281,354,2004-05-26 03:21:02,2004,5,26,3,21,2
36666,1297,704,2004-05-26 03:21:22,2004,5,26,3,21,22
36667,1295,1283,2004-05-26 03:21:26,2004,5,26,3,21,26
36668,1087,1131,2004-05-26 03:21:46,2004,5,26,3,21,46
36669,503,527,2004-05-26 03:21:47,2004,5,26,3,21,47
36670,1402,1083,2004-05-26 03:21:51,2004,5,26,3,21,51
36671,12,711,2004-05-26 03:22:17,2004,5,26,3,22,17
36672,503,352,2004-05-26 03:22:18,2004,5,26,3,22,18
36673,1283,1295,2004-05-26 03:22:18,2004,5,26,3,22,18
36674,1402,29,2004-05-26 03:22:26,2004,5,26,3,22,26
36675,1281,1033,2004-05-26 03:22:31,2004,5,26,3,22,31
36676,1284,131,2004-05-26 03:22:37,2004,5,26,3,22,37
36677,307,317,2004-05-26 03:22:37,2004,5,26,3,22,37
36678,12,1118,2004-05-26 03:22:44,2004,5,26,3,22,44
36679,1402,950,2004-05-26 03:22:48,2004,5,26,3,22,48
36680,704,1297,2004-05-26 03:22:48,2004,5,26,3,22,48
36681,1402,254,2004-05-26 03:23:18,2004,5,26,3,23,18
36682,1184,711,2004-05-26 03:23:19,2004,5,26,3,23,19
36683,12,527,2004-05-26 03:23:21,2004,5,26,3,23,21
36684,1402,423,2004-05-26 03:23:26,2004,5,26,3,23,26
36685,1402,1033,2004-05-26 03:23:33,2004,5,26,3,23,33
36686,1283,409,2004-05-26 03:23:53,2004,5,26,3,23,53
36687,1359,1335,2004-05-26 03:23:58,2004,5,26,3,23,58
36688,1402,994,2004-05-26 03:24:01,2004,5,26,3,24,1
36689,605,90,2004-05-26 03:24:02,2004,5,26,3,24,2
36690,1402,704,2004-05-26 03:24:13,2004,5,26,3,24,13
36691,1281,325,2004-05-26 03:24:28,2004,5,26,3,24,28
36692,12,392,2004-05-26 03:24:41,2004,5,26,3,24,41
36693,372,1359,2004-05-26 03:24:42,2004,5,26,3,24,42
36694,704,323,2004-05-26 03:24:44,2004,5,26,3,24,44
36695,90,605,2004-05-26 03:24:58,2004,5,26,3,24,58
36696,1402,1319,2004-05-26 03:25:02,2004,5,26,3,25,2
36697,1281,687,2004-05-26 03:25:11,2004,5,26,3,25,11
36698,1402,560,2004-05-26 03:25:29,2004,5,26,3,25,29
36699,1359,372,2004-05-26 03:25:32,2004,5,26,3,25,32
36700,12,1214,2004-05-26 03:26:01,2004,5,26,3,26,1
36701,871,306,2004-05-26 03:26:06,2004,5,26,3,26,6
36702,103,617,2004-05-26 03:26:11,2004,5,26,3,26,11
36703,605,90,2004-05-26 03:26:19,2004,5,26,3,26,19
36704,372,952,2004-05-26 03:26:37,2004,5,26,3,26,37
36705,503,272,2004-05-26 03:26:52,2004,5,26,3,26,52
36706,617,103,2004-05-26 03:26:57,2004,5,26,3,26,57
36707,1402,1339,2004-05-26 03:27:00,2004,5,26,3,27,0
36708,871,952,2004-05-26 03:27:08,2004,5,26,3,27,8
36709,1402,254,2004-05-26 03:27:09,2004,5,26,3,27,9
36710,503,254,2004-05-26 03:27:13,2004,5,26,3,27,13
36711,503,352,2004-05-26 03:27:33,2004,5,26,3,27,33
36712,1297,704,2004-05-26 03:27:37,2004,5,26,3,27,37
36713,103,617,2004-05-26 03:28:01,2004,5,26,3,28,1
36714,90,605,2004-05-26 03:28:03,2004,5,26,3,28,3
36715,1402,254,2004-05-26 03:28:36,2004,5,26,3,28,36
36716,503,254,2004-05-26 03:28:47,2004,5,26,3,28,47
36717,617,103,2004-05-26 03:28:48,2004,5,26,3,28,48
36718,1216,598,2004-05-26 03:28:49,2004,5,26,3,28,49
36719,372,1359,2004-05-26 03:28:49,2004,5,26,3,28,49
36720,681,617,2004-05-26 03:29:00,2004,5,26,3,29,0
36721,1402,1339,2004-05-26 03:30:11,2004,5,26,3,30,11
36722,261,835,2004-05-26 03:30:21,2004,5,26,3,30,21
36723,605,90,2004-05-26 03:30:42,2004,5,26,3,30,42
36724,1402,950,2004-05-26 03:30:56,2004,5,26,3,30,56
36725,598,1216,2004-05-26 03:31:03,2004,5,26,3,31,3
36726,843,306,2004-05-26 03:31:12,2004,5,26,3,31,12
36727,1367,1138,2004-05-26 03:31:28,2004,5,26,3,31,28
36728,307,317,2004-05-26 03:31:32,2004,5,26,3,31,32
36729,1402,254,2004-05-26 03:31:33,2004,5,26,3,31,33
36730,12,711,2004-05-26 03:31:41,2004,5,26,3,31,41
36731,12,711,2004-05-26 03:31:51,2004,5,26,3,31,51
36732,353,392,2004-05-26 03:31:58,2004,5,26,3,31,58
36733,1283,1063,2004-05-26 03:32:08,2004,5,26,3,32,8
36734,306,843,2004-05-26 03:32:12,2004,5,26,3,32,12
36735,1402,560,2004-05-26 03:32:44,2004,5,26,3,32,44
36736,90,605,2004-05-26 03:32:44,2004,5,26,3,32,44
36737,617,103,2004-05-26 03:33:25,2004,5,26,3,33,25
36738,249,1402,2004-05-26 03:33:39,2004,5,26,3,33,39
36739,144,1408,2004-05-26 03:33:41,2004,5,26,3,33,41
36740,254,1402,2004-05-26 03:33:48,2004,5,26,3,33,48
36741,605,90,2004-05-26 03:33:51,2004,5,26,3,33,51
36742,128,1113,2004-05-26 03:33:52,2004,5,26,3,33,52
36743,1319,1402,2004-05-26 03:34:00,2004,5,26,3,34,0
36744,90,605,2004-05-26 03:34:16,2004,5,26,3,34,16
36745,1083,1402,2004-05-26 03:34:23,2004,5,26,3,34,23
36746,67,1402,2004-05-26 03:34:30,2004,5,26,3,34,30
36747,1044,1402,2004-05-26 03:34:39,2004,5,26,3,34,39
36748,679,1281,2004-05-26 03:34:57,2004,5,26,3,34,57
36749,560,1402,2004-05-26 03:35:02,2004,5,26,3,35,2
36750,1044,753,2004-05-26 03:35:12,2004,5,26,3,35,12
36751,323,367,2004-05-26 03:35:30,2004,5,26,3,35,30
36752,1044,323,2004-05-26 03:35:47,2004,5,26,3,35,47
36753,681,1402,2004-05-26 03:35:50,2004,5,26,3,35,50
36754,617,317,2004-05-26 03:35:51,2004,5,26,3,35,51
36755,605,317,2004-05-26 03:36:09,2004,5,26,3,36,9
36756,323,950,2004-05-26 03:36:23,2004,5,26,3,36,23
36757,1339,1402,2004-05-26 03:36:26,2004,5,26,3,36,26
36758,617,103,2004-05-26 03:36:36,2004,5,26,3,36,36
36759,835,261,2004-05-26 03:37:15,2004,5,26,3,37,15
36760,1044,753,2004-05-26 03:37:40,2004,5,26,3,37,40
36761,128,557,2004-05-26 03:37:48,2004,5,26,3,37,48
36762,1044,323,2004-05-26 03:37:51,2004,5,26,3,37,51
36763,1339,90,2004-05-26 03:38:01,2004,5,26,3,38,1
36764,306,952,2004-05-26 03:38:26,2004,5,26,3,38,26
36765,128,503,2004-05-26 03:38:42,2004,5,26,3,38,42
36766,1379,912,2004-05-26 03:38:44,2004,5,26,3,38,44
36767,1274,1281,2004-05-26 03:38:52,2004,5,26,3,38,52
36768,770,1402,2004-05-26 03:39:04,2004,5,26,3,39,4
36769,1379,131,2004-05-26 03:39:27,2004,5,26,3,39,27
36770,323,704,2004-05-26 03:39:34,2004,5,26,3,39,34
36771,294,831,2004-05-26 03:40:00,2004,5,26,3,40,0
36772,1402,254,2004-05-26 03:40:25,2004,5,26,3,40,25
36773,90,1339,2004-05-26 03:40:27,2004,5,26,3,40,27
36774,557,128,2004-05-26 03:40:41,2004,5,26,3,40,41
36775,350,1353,2004-05-26 03:40:43,2004,5,26,3,40,43
36776,1402,1319,2004-05-26 03:40:43,2004,5,26,3,40,43
36777,307,317,2004-05-26 03:40:44,2004,5,26,3,40,44
36778,12,834,2004-05-26 03:40:54,2004,5,26,3,40,54
36779,1402,560,2004-05-26 03:40:57,2004,5,26,3,40,57
36780,617,103,2004-05-26 03:41:00,2004,5,26,3,41,0
36781,704,323,2004-05-26 03:41:00,2004,5,26,3,41,0
36782,128,1409,2004-05-26 03:41:07,2004,5,26,3,41,7
36783,1216,542,2004-05-26 03:41:08,2004,5,26,3,41,8
36784,1402,1083,2004-05-26 03:41:18,2004,5,26,3,41,18
36785,605,734,2004-05-26 03:41:19,2004,5,26,3,41,19
36786,950,1402,2004-05-26 03:41:30,2004,5,26,3,41,30
36787,1339,1234,2004-05-26 03:41:30,2004,5,26,3,41,30
36788,297,609,2004-05-26 03:41:49,2004,5,26,3,41,49
36789,950,323,2004-05-26 03:41:51,2004,5,26,3,41,51
36790,254,1402,2004-05-26 03:41:53,2004,5,26,3,41,53
36791,952,306,2004-05-26 03:42:02,2004,5,26,3,42,2
36792,1317,507,2004-05-26 03:42:03,2004,5,26,3,42,3
36793,560,1402,2004-05-26 03:42:49,2004,5,26,3,42,49
36794,306,952,2004-05-26 03:43:03,2004,5,26,3,43,3
36795,389,830,2004-05-26 03:43:18,2004,5,26,3,43,18
36796,249,1402,2004-05-26 03:43:26,2004,5,26,3,43,26
36797,1402,950,2004-05-26 03:43:27,2004,5,26,3,43,27
36798,1339,90,2004-05-26 03:43:30,2004,5,26,3,43,30
36799,1402,254,2004-05-26 03:43:44,2004,5,26,3,43,44
36800,389,609,2004-05-26 03:43:44,2004,5,26,3,43,44
36801,710,1283,2004-05-26 03:43:52,2004,5,26,3,43,52
36802,681,1402,2004-05-26 03:44:01,2004,5,26,3,44,1
36803,1402,560,2004-05-26 03:44:13,2004,5,26,3,44,13
36804,1026,615,2004-05-26 03:44:26,2004,5,26,3,44,26
36805,538,546,2004-05-26 03:44:27,2004,5,26,3,44,27
36806,507,1317,2004-05-26 03:44:46,2004,5,26,3,44,46
36807,254,1402,2004-05-26 03:44:58,2004,5,26,3,44,58
36808,1026,184,2004-05-26 03:45:02,2004,5,26,3,45,2
36809,1026,1045,2004-05-26 03:45:36,2004,5,26,3,45,36
36810,770,1402,2004-05-26 03:45:41,2004,5,26,3,45,41
36811,323,704,2004-05-26 03:45:45,2004,5,26,3,45,45
36812,1317,507,2004-05-26 03:46:28,2004,5,26,3,46,28
36813,1402,254,2004-05-26 03:46:29,2004,5,26,3,46,29
36814,272,503,2004-05-26 03:46:29,2004,5,26,3,46,29
36815,1184,254,2004-05-26 03:46:35,2004,5,26,3,46,35
36816,372,1402,2004-05-26 03:46:43,2004,5,26,3,46,43
36817,1117,856,2004-05-26 03:46:44,2004,5,26,3,46,44
36818,1274,306,2004-05-26 03:46:48,2004,5,26,3,46,48
36819,422,6,2004-05-26 03:46:57,2004,5,26,3,46,57
36820,249,1402,2004-05-26 03:46:58,2004,5,26,3,46,58
36821,1069,878,2004-05-26 03:46:59,2004,5,26,3,46,59
36822,306,1274,2004-05-26 03:47:16,2004,5,26,3,47,16
36823,254,1402,2004-05-26 03:47:17,2004,5,26,3,47,17
36824,372,1402,2004-05-26 03:47:20,2004,5,26,3,47,20
36825,704,323,2004-05-26 03:47:29,2004,5,26,3,47,29
36826,323,950,2004-05-26 03:47:45,2004,5,26,3,47,45
36827,372,1354,2004-05-26 03:48:03,2004,5,26,3,48,3
36828,843,356,2004-05-26 03:48:10,2004,5,26,3,48,10
36829,1274,306,2004-05-26 03:48:18,2004,5,26,3,48,18
36830,6,422,2004-05-26 03:48:42,2004,5,26,3,48,42
36831,681,1402,2004-05-26 03:48:49,2004,5,26,3,48,49
36832,1402,1339,2004-05-26 03:49:09,2004,5,26,3,49,9
36833,770,1402,2004-05-26 03:49:12,2004,5,26,3,49,12
36834,12,1379,2004-05-26 03:49:15,2004,5,26,3,49,15
36835,1402,372,2004-05-26 03:49:23,2004,5,26,3,49,23
36836,507,1317,2004-05-26 03:49:24,2004,5,26,3,49,24
36837,323,704,2004-05-26 03:49:46,2004,5,26,3,49,46
36838,356,843,2004-05-26 03:50:00,2004,5,26,3,50,0
36839,1044,1402,2004-05-26 03:50:04,2004,5,26,3,50,4
36840,1409,128,2004-05-26 03:50:10,2004,5,26,3,50,10
36841,1317,507,2004-05-26 03:50:19,2004,5,26,3,50,19
36842,1402,254,2004-05-26 03:50:23,2004,5,26,3,50,23
36843,1069,542,2004-05-26 03:50:42,2004,5,26,3,50,42
36844,439,952,2004-05-26 03:50:46,2004,5,26,3,50,46
36845,1402,372,2004-05-26 03:50:51,2004,5,26,3,50,51
36846,1184,254,2004-05-26 03:50:56,2004,5,26,3,50,56
36847,1339,1402,2004-05-26 03:50:58,2004,5,26,3,50,58
36848,249,1402,2004-05-26 03:51:02,2004,5,26,3,51,2
36849,704,323,2004-05-26 03:51:52,2004,5,26,3,51,52
36850,560,1402,2004-05-26 03:51:56,2004,5,26,3,51,56
36851,1402,1339,2004-05-26 03:52:02,2004,5,26,3,52,2
36852,372,1402,2004-05-26 03:52:07,2004,5,26,3,52,7
36853,128,557,2004-05-26 03:52:08,2004,5,26,3,52,8
36854,770,1402,2004-05-26 03:52:25,2004,5,26,3,52,25
36855,1402,560,2004-05-26 03:52:38,2004,5,26,3,52,38
36856,814,63,2004-05-26 03:52:39,2004,5,26,3,52,39
36857,539,952,2004-05-26 03:52:42,2004,5,26,3,52,42
36858,539,952,2004-05-26 03:52:47,2004,5,26,3,52,47
36859,1402,372,2004-05-26 03:52:51,2004,5,26,3,52,51
36860,254,1402,2004-05-26 03:52:56,2004,5,26,3,52,56
36861,1339,1402,2004-05-26 03:53:16,2004,5,26,3,53,16
36862,1402,254,2004-05-26 03:53:21,2004,5,26,3,53,21
36863,770,1402,2004-05-26 03:53:37,2004,5,26,3,53,37
36864,1402,1339,2004-05-26 03:53:47,2004,5,26,3,53,47
36865,261,835,2004-05-26 03:53:57,2004,5,26,3,53,57
36866,323,1339,2004-05-26 03:53:58,2004,5,26,3,53,58
36867,128,1409,2004-05-26 03:53:58,2004,5,26,3,53,58
36868,507,1317,2004-05-26 03:54:12,2004,5,26,3,54,12
36869,1410,753,2004-05-26 03:54:28,2004,5,26,3,54,28
36870,372,1402,2004-05-26 03:54:30,2004,5,26,3,54,30
36871,1339,1402,2004-05-26 03:54:37,2004,5,26,3,54,37
36872,36,211,2004-05-26 03:54:42,2004,5,26,3,54,42
36873,339,1402,2004-05-26 03:54:48,2004,5,26,3,54,48
36874,1402,372,2004-05-26 03:54:59,2004,5,26,3,54,59
36875,254,1402,2004-05-26 03:55:00,2004,5,26,3,55,0
36876,372,1402,2004-05-26 03:55:01,2004,5,26,3,55,1
36877,770,1402,2004-05-26 03:55:05,2004,5,26,3,55,5
36878,1402,1339,2004-05-26 03:55:19,2004,5,26,3,55,19
36879,919,1317,2004-05-26 03:55:25,2004,5,26,3,55,25
36880,1402,339,2004-05-26 03:55:36,2004,5,26,3,55,36
36881,372,1402,2004-05-26 03:55:39,2004,5,26,3,55,39
36882,1402,254,2004-05-26 03:55:44,2004,5,26,3,55,44
36883,1402,372,2004-05-26 03:55:53,2004,5,26,3,55,53
36884,1379,1402,2004-05-26 03:55:54,2004,5,26,3,55,54
36885,1339,323,2004-05-26 03:55:58,2004,5,26,3,55,58
36886,710,539,2004-05-26 03:56:04,2004,5,26,3,56,4
36887,12,1379,2004-05-26 03:56:06,2004,5,26,3,56,6
36888,1184,254,2004-05-26 03:56:10,2004,5,26,3,56,10
36889,1402,372,2004-05-26 03:56:37,2004,5,26,3,56,37
36890,12,1379,2004-05-26 03:56:45,2004,5,26,3,56,45
36891,1339,1402,2004-05-26 03:56:53,2004,5,26,3,56,53
36892,1410,6,2004-05-26 03:57:01,2004,5,26,3,57,1
36893,1402,1379,2004-05-26 03:57:04,2004,5,26,3,57,4
36894,372,1402,2004-05-26 03:57:06,2004,5,26,3,57,6
36895,770,1402,2004-05-26 03:57:12,2004,5,26,3,57,12
36896,1184,644,2004-05-26 03:57:12,2004,5,26,3,57,12
36897,1379,12,2004-05-26 03:57:22,2004,5,26,3,57,22
36898,1402,1339,2004-05-26 03:57:24,2004,5,26,3,57,24
36899,1044,1402,2004-05-26 03:57:30,2004,5,26,3,57,30
36900,1402,372,2004-05-26 03:57:34,2004,5,26,3,57,34
36901,1379,1402,2004-05-26 03:57:45,2004,5,26,3,57,45
36902,679,1281,2004-05-26 03:57:57,2004,5,26,3,57,57
36903,372,1402,2004-05-26 03:58:03,2004,5,26,3,58,3
36904,1400,1411,2004-05-26 03:58:09,2004,5,26,3,58,9
36905,1402,1379,2004-05-26 03:58:10,2004,5,26,3,58,10
36906,1281,356,2004-05-26 03:58:13,2004,5,26,3,58,13
36907,1402,372,2004-05-26 03:58:21,2004,5,26,3,58,21
36908,323,704,2004-05-26 03:58:26,2004,5,26,3,58,26
36909,1379,1402,2004-05-26 03:58:32,2004,5,26,3,58,32
36910,372,1402,2004-05-26 03:58:53,2004,5,26,3,58,53
36911,770,1402,2004-05-26 03:58:54,2004,5,26,3,58,54
36912,1184,254,2004-05-26 03:59:11,2004,5,26,3,59,11
36913,871,306,2004-05-26 03:59:18,2004,5,26,3,59,18
36914,1402,1379,2004-05-26 03:59:19,2004,5,26,3,59,19
36915,254,1216,2004-05-26 03:59:27,2004,5,26,3,59,27
36916,770,36,2004-05-26 03:59:27,2004,5,26,3,59,27
36917,1339,589,2004-05-26 03:59:28,2004,5,26,3,59,28
36918,1402,372,2004-05-26 03:59:30,2004,5,26,3,59,30
36919,1381,798,2004-05-26 03:59:42,2004,5,26,3,59,42
36920,1410,6,2004-05-26 03:59:46,2004,5,26,3,59,46
36921,356,1281,2004-05-26 03:59:59,2004,5,26,3,59,59
36922,1379,1402,2004-05-26 04:00:04,2004,5,26,4,0,4
36923,704,323,2004-05-26 04:00:09,2004,5,26,4,0,9
36924,339,1402,2004-05-26 04:00:15,2004,5,26,4,0,15
36925,1274,1281,2004-05-26 04:00:25,2004,5,26,4,0,25
36926,594,1171,2004-05-26 04:00:44,2004,5,26,4,0,44
36927,1381,783,2004-05-26 04:00:54,2004,5,26,4,0,54
36928,1184,367,2004-05-26 04:01:00,2004,5,26,4,1,0
36929,810,1402,2004-05-26 04:01:02,2004,5,26,4,1,2
36930,1281,356,2004-05-26 04:01:19,2004,5,26,4,1,19
36931,770,1402,2004-05-26 04:01:21,2004,5,26,4,1,21
36932,544,546,2004-05-26 04:01:21,2004,5,26,4,1,21
36933,1184,254,2004-05-26 04:01:31,2004,5,26,4,1,31
36934,1339,1402,2004-05-26 04:01:41,2004,5,26,4,1,41
36935,1402,1379,2004-05-26 04:01:46,2004,5,26,4,1,46
36936,1402,339,2004-05-26 04:02:03,2004,5,26,4,2,3
36937,1402,339,2004-05-26 04:02:09,2004,5,26,4,2,9
36938,1409,128,2004-05-26 04:02:41,2004,5,26,4,2,41
36939,1410,6,2004-05-26 04:02:47,2004,5,26,4,2,47
36940,1402,1339,2004-05-26 04:02:51,2004,5,26,4,2,51
36941,1402,498,2004-05-26 04:03:03,2004,5,26,4,3,3
36942,1184,254,2004-05-26 04:03:06,2004,5,26,4,3,6
36943,356,1281,2004-05-26 04:03:06,2004,5,26,4,3,6
36944,1184,254,2004-05-26 04:03:13,2004,5,26,4,3,13
36945,1379,598,2004-05-26 04:03:21,2004,5,26,4,3,21
36946,367,1184,2004-05-26 04:03:33,2004,5,26,4,3,33
36947,1184,254,2004-05-26 04:03:52,2004,5,26,4,3,52
36948,12,1379,2004-05-26 04:04:06,2004,5,26,4,4,6
36949,1184,254,2004-05-26 04:04:12,2004,5,26,4,4,12
36950,128,612,2004-05-26 04:04:24,2004,5,26,4,4,24
36951,1379,598,2004-05-26 04:04:27,2004,5,26,4,4,27
36952,874,919,2004-05-26 04:04:28,2004,5,26,4,4,28
36953,871,306,2004-05-26 04:04:40,2004,5,26,4,4,40
36954,1184,367,2004-05-26 04:04:46,2004,5,26,4,4,46
36955,1379,1402,2004-05-26 04:04:46,2004,5,26,4,4,46
36956,12,569,2004-05-26 04:05:00,2004,5,26,4,5,0
36957,1402,1379,2004-05-26 04:05:06,2004,5,26,4,5,6
36958,1138,254,2004-05-26 04:05:11,2004,5,26,4,5,11
36959,1379,1402,2004-05-26 04:05:46,2004,5,26,4,5,46
36960,323,1339,2004-05-26 04:05:52,2004,5,26,4,5,52
36961,1044,1402,2004-05-26 04:06:13,2004,5,26,4,6,13
36962,1402,1379,2004-05-26 04:06:19,2004,5,26,4,6,19
36963,1138,1283,2004-05-26 04:06:37,2004,5,26,4,6,37
36964,143,1339,2004-05-26 04:06:57,2004,5,26,4,6,57
36965,367,1184,2004-05-26 04:07:19,2004,5,26,4,7,19
36966,810,1402,2004-05-26 04:07:19,2004,5,26,4,7,19
36967,1274,1281,2004-05-26 04:07:52,2004,5,26,4,7,52
36968,12,358,2004-05-26 04:08:16,2004,5,26,4,8,16
36969,1383,1381,2004-05-26 04:08:20,2004,5,26,4,8,20
36970,1281,356,2004-05-26 04:08:33,2004,5,26,4,8,33
36971,1184,367,2004-05-26 04:08:36,2004,5,26,4,8,36
36972,12,358,2004-05-26 04:08:36,2004,5,26,4,8,36
36973,128,235,2004-05-26 04:08:45,2004,5,26,4,8,45
36974,569,128,2004-05-26 04:09:03,2004,5,26,4,9,3
36975,67,1402,2004-05-26 04:09:05,2004,5,26,4,9,5
36976,1339,323,2004-05-26 04:09:21,2004,5,26,4,9,21
36977,128,1409,2004-05-26 04:09:31,2004,5,26,4,9,31
36978,372,1402,2004-05-26 04:09:55,2004,5,26,4,9,55
36979,546,538,2004-05-26 04:10:02,2004,5,26,4,10,2
36980,576,1339,2004-05-26 04:10:14,2004,5,26,4,10,14
36981,12,1138,2004-05-26 04:10:16,2004,5,26,4,10,16
36982,128,569,2004-05-26 04:10:18,2004,5,26,4,10,18
36983,372,1402,2004-05-26 04:10:19,2004,5,26,4,10,19
36984,372,1402,2004-05-26 04:10:28,2004,5,26,4,10,28
36985,546,544,2004-05-26 04:10:37,2004,5,26,4,10,37
36986,12,358,2004-05-26 04:10:37,2004,5,26,4,10,37
36987,356,1281,2004-05-26 04:10:47,2004,5,26,4,10,47
36988,810,1402,2004-05-26 04:10:52,2004,5,26,4,10,52
36989,12,569,2004-05-26 04:10:54,2004,5,26,4,10,54
36990,609,389,2004-05-26 04:11:15,2004,5,26,4,11,15
36991,12,358,2004-05-26 04:11:20,2004,5,26,4,11,20
36992,569,128,2004-05-26 04:11:23,2004,5,26,4,11,23
36993,1184,367,2004-05-26 04:11:53,2004,5,26,4,11,53
36994,350,358,2004-05-26 04:12:04,2004,5,26,4,12,4
36995,1339,576,2004-05-26 04:12:08,2004,5,26,4,12,8
36996,546,598,2004-05-26 04:12:29,2004,5,26,4,12,29
36997,12,1118,2004-05-26 04:12:29,2004,5,26,4,12,29
36998,418,1402,2004-05-26 04:12:39,2004,5,26,4,12,39
36999,128,569,2004-05-26 04:12:39,2004,5,26,4,12,39
37000,12,569,2004-05-26 04:12:43,2004,5,26,4,12,43
37001,544,546,2004-05-26 04:13:08,2004,5,26,4,13,8
37002,681,1402,2004-05-26 04:13:12,2004,5,26,4,13,12
37003,67,697,2004-05-26 04:13:21,2004,5,26,4,13,21
37004,576,1339,2004-05-26 04:13:26,2004,5,26,4,13,26
37005,12,358,2004-05-26 04:13:33,2004,5,26,4,13,33
37006,12,1118,2004-05-26 04:13:55,2004,5,26,4,13,55
37007,569,128,2004-05-26 04:14:40,2004,5,26,4,14,40
37008,1184,367,2004-05-26 04:15:02,2004,5,26,4,15,2
37009,12,1118,2004-05-26 04:15:08,2004,5,26,4,15,8
37010,1216,254,2004-05-26 04:15:16,2004,5,26,4,15,16
37011,871,306,2004-05-26 04:15:25,2004,5,26,4,15,25
37012,569,128,2004-05-26 04:15:38,2004,5,26,4,15,38
37013,12,1138,2004-05-26 04:15:45,2004,5,26,4,15,45
37014,1123,507,2004-05-26 04:15:58,2004,5,26,4,15,58
37015,12,569,2004-05-26 04:16:07,2004,5,26,4,16,7
37016,871,306,2004-05-26 04:16:38,2004,5,26,4,16,38
37017,1339,576,2004-05-26 04:16:39,2004,5,26,4,16,39
37018,372,1412,2004-05-26 04:16:57,2004,5,26,4,16,57
37019,128,569,2004-05-26 04:17:04,2004,5,26,4,17,4
37020,12,358,2004-05-26 04:17:20,2004,5,26,4,17,20
37021,1274,1281,2004-05-26 04:17:43,2004,5,26,4,17,43
37022,12,1118,2004-05-26 04:17:51,2004,5,26,4,17,51
