,country,year,life_expectancy
69468,Comoros,1889,32.1
69469,"Congo, Dem. Rep.",1889,31.6
69470,"Congo, Rep.",1889,32.7
69472,Costa Rica,1889,30.2
69473,Cote d'Ivoire,1889,31.16
69474,Croatia,1889,36.1
69475,Cuba,1889,43.7
69476,Cyprus,1889,38.51
69477,Czech Republic,1889,34.99
69479,Denmark,1889,47.83
69480,Djibouti,1889,29.9
69482,Dominican Republic,1889,29.9
69484,Ecuador,1889,32.9
69485,Egypt,1889,33.0
69486,El Salvador,1889,28.7
69487,Equatorial Guinea,1889,29.8
69488,Eritrea,1889,30.2
69490,Estonia,1889,42.08
69491,Ethiopia,1889,5.0
69494,Fiji,1889,26.1
69495,Finland,1889,44.93
69496,France,1889,45.56
69497,French Guiana,1889,30.5
69498,French Polynesia,1889,25.6
69499,Gabon,1889,30.6
69500,Gambia,1889,28.8
69501,Georgia,1889,32.67
69502,Germany,1889,40.62
69503,Ghana,1889,28.0
69505,Greece,1889,38.02
69506,Greenland,1889,31.28
69507,Grenada,1889,37.3
69508,Guadeloupe,1889,27.66
69509,Guam,1889,27.5
69510,Guatemala,1889,25.81
69512,Guinea,1889,30.42
69513,Guinea-Bissau,1889,32.0
69514,Guyana,1889,31.12
69515,Haiti,1889,29.0
69517,Honduras,1889,33.9
69518,"Hong Kong, China",1889,34.9
69519,Hungary,1889,36.0
69520,Iceland,1889,52.47
69521,India,1889,24.3
69522,Indonesia,1889,30.0
69523,Iran,1889,25.6
69524,Iraq,1889,31.2
69525,Ireland,1889,46.23
69527,Israel,1889,32.0
69528,Italy,1889,39.05
69529,Jamaica,1889,37.6
69530,Japan,1889,37.61
69532,Jordan,1889,31.7
69533,Kazakhstan,1889,27.0
69534,Kenya,1889,25.5
69535,Kiribati,1889,24.9
69536,North Korea,1889,26.0
69537,South Korea,1889,25.8
69540,Kuwait,1889,26.0
69541,Kyrgyz Republic,1889,24.74
69542,Lao,1889,31.9
69543,Latvia,1889,42.63
69544,Lebanon,1889,29.7
69545,Lesotho,1889,32.8
69546,Liberia,1889,31.1
69547,Libya,1889,33.1
69549,Lithuania,1889,37.01
69550,Luxembourg,1889,41.93
69551,"Macao, China",1889,34.7
69552,"Macedonia, FYR",1889,36.1
69553,Madagascar,1889,30.5
69554,Malawi,1889,30.3
69555,Malaysia,1889,30.6
69556,Maldives,1889,32.65
69557,Mali,1889,26.41
69558,Malta,1889,36.74
69560,Martinique,1889,30.15
69561,Mauritania,1889,32.0
69562,Mauritius,1889,28.42
69563,Mayotte,1889,32.5
69564,Mexico,1889,26.9
69565,"Micronesia, Fed. Sts.",1889,26.7
69566,Moldova,1889,33.15
69568,Mongolia,1889,31.8
69569,Montenegro,1889,35.4
69571,Morocco,1889,33.1
69572,Mozambique,1889,30.28
69573,Myanmar,1889,30.8
69574,Namibia,1889,32.4
69576,Nepal,1889,32.8
69577,Netherlands,1889,44.35
69578,Netherlands Antilles,1889,34.41
69579,New Caledonia,1889,26.0
69580,New Zealand,1889,42.53
69582,Nicaragua,1889,25.4
69583,Niger,1889,30.8
69584,Nigeria,1889,30.4
69589,Norway,1889,49.06
69590,Oman,1889,32.3
69591,Pakistan,1889,25.93
69593,Panama,1889,32.9
69594,Papua New Guinea,1889,31.5
69595,Paraguay,1889,35.5
69596,Peru,1889,35.7
69597,Philippines,1889,30.9
69599,Poland,1889,37.11
69600,Portugal,1889,35.6
69601,Puerto Rico,1889,30.43
69602,Qatar,1889,30.8
69603,Reunion,1889,33.0
69604,Romania,1889,35.7
69605,Russia,1889,31.03
69606,Rwanda,1889,31.8
69610,St. Lucia,1889,28.01
69612,St. Vincent and the Grenadines,1889,25.99
69614,Samoa,1889,25.4
69616,Sao Tome and Principe,1889,31.0
69617,Saudi Arabia,1889,32.1
69618,Senegal,1889,25.2
69619,Serbia,1889,35.5
69622,Seychelles,1889,41.99
69623,Sierra Leone,1889,25.1
69624,Singapore,1889,34.0
69625,Slovak Republic,1889,36.4
69626,Slovenia,1889,36.6
69627,Solomon Islands,1889,25.1
69628,Somalia,1889,29.4
69630,South Africa,1889,33.5
69632,Spain,1889,31.32
69633,Sri Lanka,1889,32.6
69634,Sudan,1889,31.4
69635,Suriname,1889,32.9
69637,Swaziland,1889,32.3
69638,Sweden,1889,52.3
69639,Switzerland,1889,45.14
69640,Syria,1889,31.1
69641,Taiwan,1889,28.3
69642,Tajikistan,1889,25.04
69643,Tanzania,1889,32.2
69644,Thailand,1889,30.4
69645,Timor-Leste,1889,28.95
69646,Togo,1889,31.3
69648,Tonga,1889,28.2
69650,Trinidad and Tobago,1889,38.8
69651,Tunisia,1889,28.8
69652,Turkey,1889,35.0
69653,Turkmenistan,1889,23.26
69656,Uganda,1889,25.3
69657,Ukraine,1889,36.6
69658,United Arab Emirates,1889,30.7
69659,United Kingdom,1889,46.34
69660,United States,1889,44.63
69661,Uruguay,1889,32.9
69663,Uzbekistan,1889,27.73
69665,Vanuatu,1889,24.3
69666,Venezuela,1889,32.2
69667,West Bank and Gaza,1889,32.1
69669,Western Sahara,1889,34.75
69670,Vietnam,1889,32.0
69671,Virgin Islands (U.S.),1889,33.4
69674,Yemen,1889,23.39
69676,Zambia,1889,32.6
69677,Zimbabwe,1889,33.7
69679,South Sudan,1889,26.67
70201,Afghanistan,1890,27.29
70203,Albania,1890,35.4
70204,Algeria,1890,28.82
70207,Angola,1890,26.98
70209,Antigua and Barbuda,1890,33.54
70210,Argentina,1890,34.0
70211,Armenia,1890,35.0
70212,Aruba,1890,34.42
70213,Australia,1890,44.63
70214,Austria,1890,37.07
70215,Azerbaijan,1890,30.17
70216,Bahamas,1890,35.18
70217,Bahrain,1890,30.3
70218,Bangladesh,1890,22.72
70219,Barbados,1890,32.12
70220,Belarus,1890,36.2
70221,Belgium,1890,44.14
70222,Belize,1890,26.5
70223,Benin,1890,31.0
70225,Bhutan,1890,28.8
70226,Bolivia,1890,33.0
70227,Bosnia and Herzegovina,1890,35.1
70228,Botswana,1890,33.6
70229,Brazil,1890,31.98
70231,Brunei,1890,29.2
70232,Bulgaria,1890,39.76
70233,Burkina Faso,1890,29.2
70234,Burundi,1890,31.5
70235,Cambodia,1890,35.0
70236,Cameroon,1890,28.75
70237,Canada,1890,45.13
70238,Cape Verde,1890,33.8
70240,Central African Republic,1890,30.0
70241,Chad,1890,30.9
70243,Chile,1890,32.0
70244,China,1890,32.0
70247,Colombia,1890,32.0
70248,Comoros,1890,32.1
70249,"Congo, Dem. Rep.",1890,31.6
70250,"Congo, Rep.",1890,32.7
70252,Costa Rica,1890,30.61
70253,Cote d'Ivoire,1890,31.16
70254,Croatia,1890,36.1
70255,Cuba,1890,39.54
70256,Cyprus,1890,38.51
70257,Czech Republic,1890,34.99
70259,Denmark,1890,47.3
70260,Djibouti,1890,29.9
70262,Dominican Republic,1890,29.9
70264,Ecuador,1890,32.9
70265,Egypt,1890,33.0
70266,El Salvador,1890,28.7
70267,Equatorial Guinea,1890,29.8
70268,Eritrea,1890,30.2
70270,Estonia,1890,42.27
70271,Ethiopia,1890,4.0
70274,Fiji,1890,26.1
70275,Finland,1890,44.61
70276,France,1890,43.36
70277,French Guiana,1890,30.5
70278,French Polynesia,1890,25.6
70279,Gabon,1890,30.6
70280,Gambia,1890,28.8
70281,Georgia,1890,32.87
70282,Germany,1890,40.91
70283,Ghana,1890,28.0
70285,Greece,1890,38.18
70286,Greenland,1890,30.95
70287,Grenada,1890,37.3
70288,Guadeloupe,1890,27.66
70289,Guam,1890,27.5
70290,Guatemala,1890,25.81
70292,Guinea,1890,30.43
70293,Guinea-Bissau,1890,32.0
70294,Guyana,1890,31.12
70295,Haiti,1890,29.0
70297,Honduras,1890,33.9
70298,"Hong Kong, China",1890,34.9
70299,Hungary,1890,36.0
70300,Iceland,1890,36.58
70301,India,1890,24.38
70302,Indonesia,1890,30.0
70303,Iran,1890,25.6
70304,Iraq,1890,31.2
70305,Ireland,1890,46.49
70307,Israel,1890,32.0
70308,Italy,1890,38.5
70309,Jamaica,1890,34.3
70310,Japan,1890,37.68
70312,Jordan,1890,31.7
70313,Kazakhstan,1890,27.2
70314,Kenya,1890,25.5
70315,Kiribati,1890,8.0
70316,North Korea,1890,26.0
70317,South Korea,1890,25.8
70320,Kuwait,1890,26.0
70321,Kyrgyz Republic,1890,24.94
70322,Lao,1890,31.9
70323,Latvia,1890,42.96
70324,Lebanon,1890,29.7
70325,Lesotho,1890,32.8
70326,Liberia,1890,31.1
70327,Libya,1890,33.1
70329,Lithuania,1890,37.43
70330,Luxembourg,1890,42.44
70331,"Macao, China",1890,34.7
70332,"Macedonia, FYR",1890,36.1
70333,Madagascar,1890,30.5
70334,Malawi,1890,30.3
70335,Malaysia,1890,30.6
70336,Maldives,1890,32.65
70337,Mali,1890,26.41
70338,Malta,1890,37.21
70340,Martinique,1890,30.15
70341,Mauritania,1890,32.0
70342,Mauritius,1890,28.16
70343,Mayotte,1890,32.5
70344,Mexico,1890,26.9
70345,"Micronesia, Fed. Sts.",1890,26.7
70346,Moldova,1890,33.15
70348,Mongolia,1890,31.8
70349,Montenegro,1890,35.4
70351,Morocco,1890,33.1
70352,Mozambique,1890,30.28
70353,Myanmar,1890,30.8
70354,Namibia,1890,32.4
70356,Nepal,1890,32.8
70357,Netherlands,1890,44.4
70358,Netherlands Antilles,1890,34.41
70359,New Caledonia,1890,26.0
70360,New Zealand,1890,42.98
70362,Nicaragua,1890,25.4
70363,Niger,1890,30.8
70364,Nigeria,1890,30.4
70369,Norway,1890,48.6
70370,Oman,1890,32.3
70371,Pakistan,1890,25.54
70373,Panama,1890,32.9
70374,Papua New Guinea,1890,31.5
70375,Paraguay,1890,35.5
70376,Peru,1890,35.7
70377,Philippines,1890,30.9
70379,Poland,1890,37.41
70380,Portugal,1890,35.6
70381,Puerto Rico,1890,30.43
70382,Qatar,1890,30.8
70383,Reunion,1890,33.0
70384,Romania,1890,35.7
70385,Russia,1890,29.93
70386,Rwanda,1890,31.8
70390,St. Lucia,1890,28.01
70392,St. Vincent and the Grenadines,1890,25.99
70394,Samoa,1890,25.4
70396,Sao Tome and Principe,1890,31.0
70397,Saudi Arabia,1890,32.1
70398,Senegal,1890,25.2
70399,Serbia,1890,35.5
70402,Seychelles,1890,42.25
70403,Sierra Leone,1890,25.1
70404,Singapore,1890,34.0
70405,Slovak Republic,1890,36.4
70406,Slovenia,1890,36.6
70407,Solomon Islands,1890,25.1
70408,Somalia,1890,29.4
70410,South Africa,1890,33.5
70412,Spain,1890,31.58
70413,Sri Lanka,1890,32.6
70414,Sudan,1890,31.4
70415,Suriname,1890,32.9
70417,Swaziland,1890,32.3
70418,Sweden,1890,50.48
70419,Switzerland,1890,44.95
70420,Syria,1890,31.1
70421,Taiwan,1890,28.3
70422,Tajikistan,1890,25.24
70423,Tanzania,1890,32.2
70424,Thailand,1890,30.4
70425,Timor-Leste,1890,28.95
70426,Togo,1890,31.3
70428,Tonga,1890,28.2
70430,Trinidad and Tobago,1890,38.8
70431,Tunisia,1890,28.8
70432,Turkey,1890,35.0
70433,Turkmenistan,1890,23.46
70436,Uganda,1890,25.3
70437,Ukraine,1890,36.6
70438,United Arab Emirates,1890,30.7
70439,United Kingdom,1890,44.75
70440,United States,1890,45.21
70441,Uruguay,1890,32.9
70443,Uzbekistan,1890,27.93
70445,Vanuatu,1890,24.3
70446,Venezuela,1890,32.2
70447,West Bank and Gaza,1890,32.1
70449,Western Sahara,1890,34.75
70450,Vietnam,1890,32.0
70451,Virgin Islands (U.S.),1890,33.4
70454,Yemen,1890,23.39
70456,Zambia,1890,32.6
70457,Zimbabwe,1890,33.7
70459,South Sudan,1890,26.67
70981,Afghanistan,1891,27.28
70983,Albania,1891,35.4
70984,Algeria,1891,28.82
70987,Angola,1891,26.98
70989,Antigua and Barbuda,1891,33.54
70990,Argentina,1891,33.86
70991,Armenia,1891,35.2
70992,Aruba,1891,34.42
70993,Australia,1891,45.16
70994,Austria,1891,37.3
70995,Azerbaijan,1891,30.37
70996,Bahamas,1891,35.18
70997,Bahrain,1891,30.3
70998,Bangladesh,1891,21.6
70999,Barbados,1891,32.12
71000,Belarus,1891,36.2
71001,Belgium,1891,44.06
71002,Belize,1891,26.5
71003,Benin,1891,31.0
71005,Bhutan,1891,28.8
71006,Bolivia,1891,33.0
71007,Bosnia and Herzegovina,1891,35.1
71008,Botswana,1891,33.6
71009,Brazil,1891,31.98
71011,Brunei,1891,29.2
71012,Bulgaria,1891,39.8
71013,Burkina Faso,1891,29.2
71014,Burundi,1891,31.5
71015,Cambodia,1891,35.0
71016,Cameroon,1891,28.75
71017,Canada,1891,45.17
71018,Cape Verde,1891,33.8
71020,Central African Republic,1891,30.0
71021,Chad,1891,30.9
71023,Chile,1891,32.0
71024,China,1891,32.0
71027,Colombia,1891,32.0
71028,Comoros,1891,32.1
71029,"Congo, Dem. Rep.",1891,31.6
71030,"Congo, Rep.",1891,32.7
71032,Costa Rica,1891,31.02
71033,Cote d'Ivoire,1891,31.16
71034,Croatia,1891,36.1
71035,Cuba,1891,35.38
71036,Cyprus,1891,38.51
71037,Czech Republic,1891,34.99
71039,Denmark,1891,46.83
71040,Djibouti,1891,29.9
71042,Dominican Republic,1891,29.9
71044,Ecuador,1891,32.9
71045,Egypt,1891,33.0
71046,El Salvador,1891,28.7
71047,Equatorial Guinea,1891,29.8
71048,Eritrea,1891,30.2
71050,Estonia,1891,42.42
71051,Ethiopia,1891,8.0
71054,Fiji,1891,26.1
71055,Finland,1891,42.57
71056,France,1891,44.11
71057,French Guiana,1891,30.5
71058,French Polynesia,1891,25.6
71059,Gabon,1891,30.6
71060,Gambia,1891,28.8
71061,Georgia,1891,33.07
71062,Germany,1891,41.2
71063,Ghana,1891,28.0
71065,Greece,1891,38.34
71066,Greenland,1891,31.51
71067,Grenada,1891,37.3
71068,Guadeloupe,1891,27.66
71069,Guam,1891,27.5
71070,Guatemala,1891,25.81
71072,Guinea,1891,30.44
71073,Guinea-Bissau,1891,32.0
71074,Guyana,1891,31.12
71075,Haiti,1891,29.0
71077,Honduras,1891,33.9
71078,"Hong Kong, China",1891,34.9
71079,Hungary,1891,36.13
71080,Iceland,1891,47.49
71081,India,1891,23.03
71082,Indonesia,1891,30.0
71083,Iran,1891,25.6
71084,Iraq,1891,31.2
71085,Ireland,1891,46.76
71087,Israel,1891,32.0
71088,Italy,1891,38.46
71089,Jamaica,1891,37.3
71090,Japan,1891,37.76
71092,Jordan,1891,31.7
71093,Kazakhstan,1891,27.4
71094,Kenya,1891,25.5
71095,Kiribati,1891,24.9
71096,North Korea,1891,26.0
71097,South Korea,1891,25.8
71100,Kuwait,1891,26.0
71101,Kyrgyz Republic,1891,25.14
71102,Lao,1891,31.9
71103,Latvia,1891,43.29
71104,Lebanon,1891,29.7
71105,Lesotho,1891,32.8
71106,Liberia,1891,31.1
71107,Libya,1891,33.1
71109,Lithuania,1891,37.86
71110,Luxembourg,1891,42.94
71111,"Macao, China",1891,34.7
71112,"Macedonia, FYR",1891,36.1
71113,Madagascar,1891,30.5
71114,Malawi,1891,30.3
71115,Malaysia,1891,30.6
71116,Maldives,1891,32.65
71117,Mali,1891,26.41
71118,Malta,1891,37.68
71120,Martinique,1891,30.15
71121,Mauritania,1891,32.0
71122,Mauritius,1891,35.38
71123,Mayotte,1891,32.5
71124,Mexico,1891,25.7
71125,"Micronesia, Fed. Sts.",1891,26.7
71126,Moldova,1891,33.15
71128,Mongolia,1891,31.8
71129,Montenegro,1891,35.4
71131,Morocco,1891,33.1
71132,Mozambique,1891,30.28
71133,Myanmar,1891,30.8
71134,Namibia,1891,32.4
71136,Nepal,1891,32.8
71137,Netherlands,1891,44.25
71138,Netherlands Antilles,1891,34.41
71139,New Caledonia,1891,26.0
71140,New Zealand,1891,43.42
71142,Nicaragua,1891,25.4
71143,Niger,1891,30.8
71144,Nigeria,1891,30.4
71149,Norway,1891,49.79
71150,Oman,1891,32.3
71151,Pakistan,1891,25.15
71153,Panama,1891,32.9
71154,Papua New Guinea,1891,31.5
71155,Paraguay,1891,35.5
71156,Peru,1891,35.7
71157,Philippines,1891,30.9
71159,Poland,1891,37.71
71160,Portugal,1891,35.6
71161,Puerto Rico,1891,30.43
71162,Qatar,1891,30.8
71163,Reunion,1891,33.0
71164,Romania,1891,35.7
71165,Russia,1891,26.39
71166,Rwanda,1891,31.8
71170,St. Lucia,1891,28.01
71172,St. Vincent and the Grenadines,1891,25.99
71174,Samoa,1891,25.4
71176,Sao Tome and Principe,1891,31.0
71177,Saudi Arabia,1891,32.1
71178,Senegal,1891,25.2
71179,Serbia,1891,35.5
71182,Seychelles,1891,42.51
71183,Sierra Leone,1891,25.1
71184,Singapore,1891,34.0
71185,Slovak Republic,1891,36.4
71186,Slovenia,1891,36.6
71187,Solomon Islands,1891,25.1
71188,Somalia,1891,29.4
71190,South Africa,1891,33.5
71192,Spain,1891,31.84
71193,Sri Lanka,1891,32.6
71194,Sudan,1891,31.4
71195,Suriname,1891,32.9
71197,Swaziland,1891,32.3
71198,Sweden,1891,51.09
71199,Switzerland,1891,44.71
71200,Syria,1891,31.1
71201,Taiwan,1891,28.3
71202,Tajikistan,1891,25.44
71203,Tanzania,1891,32.2
71204,Thailand,1891,30.4
71205,Timor-Leste,1891,28.95
71206,Togo,1891,31.3
71208,Tonga,1891,28.2
71210,Trinidad and Tobago,1891,38.8
71211,Tunisia,1891,28.8
71212,Turkey,1891,35.0
71213,Turkmenistan,1891,23.66
71216,Uganda,1891,25.3
71217,Ukraine,1891,36.6
71218,United Arab Emirates,1891,30.7
71219,United Kingdom,1891,44.29
71220,United States,1891,45.58
71221,Uruguay,1891,32.9
71223,Uzbekistan,1891,28.13
71225,Vanuatu,1891,24.3
71226,Venezuela,1891,32.2
71227,West Bank and Gaza,1891,32.1
71229,Western Sahara,1891,34.75
71230,Vietnam,1891,32.0
71231,Virgin Islands (U.S.),1891,33.4
71234,Yemen,1891,23.39
71236,Zambia,1891,32.6
71237,Zimbabwe,1891,33.7
71239,South Sudan,1891,26.67
71761,Afghanistan,1892,27.27
71763,Albania,1892,35.4
71764,Algeria,1892,28.82
71767,Angola,1892,26.98
71769,Antigua and Barbuda,1892,33.54
71770,Argentina,1892,33.72
71771,Armenia,1892,35.4
71772,Aruba,1892,34.42
71773,Australia,1892,45.69
71774,Austria,1892,37.77
71775,Azerbaijan,1892,30.57
71776,Bahamas,1892,35.18
71777,Bahrain,1892,30.3
71778,Bangladesh,1892,21.0
71779,Barbados,1892,32.12
71780,Belarus,1892,36.2
71781,Belgium,1892,43.16
71782,Belize,1892,26.5
71783,Benin,1892,31.0
71785,Bhutan,1892,28.8
71786,Bolivia,1892,33.0
71787,Bosnia and Herzegovina,1892,35.1
71788,Botswana,1892,33.6
71789,Brazil,1892,31.98
71791,Brunei,1892,29.2
71792,Bulgaria,1892,39.85
71793,Burkina Faso,1892,29.2
71794,Burundi,1892,31.5
71795,Cambodia,1892,35.0
71796,Cameroon,1892,28.75
71797,Canada,1892,45.52
71798,Cape Verde,1892,33.8
71800,Central African Republic,1892,30.0
71801,Chad,1892,30.9
71803,Chile,1892,32.0
71804,China,1892,32.0
71807,Colombia,1892,32.0
71808,Comoros,1892,32.1
71809,"Congo, Dem. Rep.",1892,31.6
71810,"Congo, Rep.",1892,32.7
71812,Costa Rica,1892,31.43
71813,Cote d'Ivoire,1892,31.16
71814,Croatia,1892,36.1
71815,Cuba,1892,31.22
71816,Cyprus,1892,38.51
71817,Czech Republic,1892,35.0
71819,Denmark,1892,47.49
71820,Djibouti,1892,29.9
71822,Dominican Republic,1892,29.9
71824,Ecuador,1892,32.9
71825,Egypt,1892,33.0
71826,El Salvador,1892,28.7
71827,Equatorial Guinea,1892,29.8
71828,Eritrea,1892,30.2
71830,Estonia,1892,42.57
71831,Ethiopia,1892,14.0
71834,Fiji,1892,26.1
71835,Finland,1892,39.73
71836,France,1892,43.57
71837,French Guiana,1892,30.5
71838,French Polynesia,1892,25.6
71839,Gabon,1892,30.6
71840,Gambia,1892,28.8
71841,Georgia,1892,33.27
71842,Germany,1892,41.5
71843,Ghana,1892,28.0
71845,Greece,1892,38.5
71846,Greenland,1892,32.06
71847,Grenada,1892,37.3
71848,Guadeloupe,1892,27.66
71849,Guam,1892,27.5
71850,Guatemala,1892,25.81
71852,Guinea,1892,30.45
71853,Guinea-Bissau,1892,32.0
71854,Guyana,1892,31.12
71855,Haiti,1892,29.0
71857,Honduras,1892,33.9
71858,"Hong Kong, China",1892,34.9
71859,Hungary,1892,36.27
71860,Iceland,1892,52.73
71861,India,1892,22.65
71862,Indonesia,1892,30.0
71863,Iran,1892,25.6
71864,Iraq,1892,31.2
71865,Ireland,1892,47.02
71867,Israel,1892,32.0
71868,Italy,1892,38.84
71869,Jamaica,1892,39.2
71870,Japan,1892,37.84
71872,Jordan,1892,31.7
71873,Kazakhstan,1892,27.6
71874,Kenya,1892,25.5
71875,Kiribati,1892,24.9
71876,North Korea,1892,26.0
71877,South Korea,1892,25.8
71880,Kuwait,1892,26.0
71881,Kyrgyz Republic,1892,25.34
71882,Lao,1892,31.9
71883,Latvia,1892,43.63
71884,Lebanon,1892,29.7
71885,Lesotho,1892,32.8
71886,Liberia,1892,31.1
71887,Libya,1892,33.1
71889,Lithuania,1892,38.29
71890,Luxembourg,1892,43.44
71891,"Macao, China",1892,34.7
71892,"Macedonia, FYR",1892,36.1
71893,Madagascar,1892,30.5
71894,Malawi,1892,30.3
71895,Malaysia,1892,30.6
71896,Maldives,1892,32.65
71897,Mali,1892,26.41
71898,Malta,1892,38.15
71900,Martinique,1892,30.15
71901,Mauritania,1892,32.0
71902,Mauritius,1892,28.0
71903,Mayotte,1892,32.5
71904,Mexico,1892,24.49
71905,"Micronesia, Fed. Sts.",1892,26.7
71906,Moldova,1892,33.15
71908,Mongolia,1892,31.8
71909,Montenegro,1892,35.4
71911,Morocco,1892,33.1
71912,Mozambique,1892,30.28
71913,Myanmar,1892,30.8
71914,Namibia,1892,32.4
71916,Nepal,1892,32.8
71917,Netherlands,1892,43.95
71918,Netherlands Antilles,1892,34.41
71919,New Caledonia,1892,26.0
71920,New Zealand,1892,43.87
71922,Nicaragua,1892,25.4
71923,Niger,1892,30.8
71924,Nigeria,1892,30.4
71929,Norway,1892,49.68
71930,Oman,1892,32.3
71931,Pakistan,1892,23.56
71933,Panama,1892,32.9
71934,Papua New Guinea,1892,31.5
71935,Paraguay,1892,35.5
71936,Peru,1892,35.7
71937,Philippines,1892,30.9
71939,Poland,1892,38.02
71940,Portugal,1892,35.6
71941,Puerto Rico,1892,30.43
71942,Qatar,1892,30.8
71943,Reunion,1892,33.0
71944,Romania,1892,35.7
71945,Russia,1892,21.26
71946,Rwanda,1892,31.8
71950,St. Lucia,1892,28.01
71952,St. Vincent and the Grenadines,1892,25.99
71954,Samoa,1892,25.4
71956,Sao Tome and Principe,1892,31.0
71957,Saudi Arabia,1892,32.1
71958,Senegal,1892,25.2
71959,Serbia,1892,35.5
71962,Seychelles,1892,42.77
71963,Sierra Leone,1892,25.1
71964,Singapore,1892,34.0
71965,Slovak Republic,1892,36.4
71966,Slovenia,1892,36.6
71967,Solomon Islands,1892,25.1
71968,Somalia,1892,29.4
71970,South Africa,1892,33.5
71972,Spain,1892,32.1
71973,Sri Lanka,1892,32.6
71974,Sudan,1892,31.4
71975,Suriname,1892,32.9
71977,Swaziland,1892,32.3
71978,Sweden,1892,50.61
71979,Switzerland,1892,47.23
71980,Syria,1892,31.1
71981,Taiwan,1892,28.3
71982,Tajikistan,1892,25.64
71983,Tanzania,1892,32.2
71984,Thailand,1892,30.4
71985,Timor-Leste,1892,28.95
71986,Togo,1892,31.3
71988,Tonga,1892,28.2
71990,Trinidad and Tobago,1892,38.8
71991,Tunisia,1892,28.8
71992,Turkey,1892,35.0
71993,Turkmenistan,1892,23.86
71996,Uganda,1892,25.3
71997,Ukraine,1892,36.6
71998,United Arab Emirates,1892,30.7
71999,United Kingdom,1892,45.51
72000,United States,1892,45.95
72001,Uruguay,1892,32.9
72003,Uzbekistan,1892,28.33
72005,Vanuatu,1892,24.3
72006,Venezuela,1892,32.2
72007,West Bank and Gaza,1892,32.1
72009,Western Sahara,1892,34.75
72010,Vietnam,1892,32.0
72011,Virgin Islands (U.S.),1892,33.4
72014,Yemen,1892,23.39
72016,Zambia,1892,32.6
72017,Zimbabwe,1892,33.7
72019,South Sudan,1892,26.67
72541,Afghanistan,1893,27.26
72543,Albania,1893,35.4
72544,Algeria,1893,28.82
72547,Angola,1893,26.98
72549,Antigua and Barbuda,1893,33.54
72550,Argentina,1893,33.58
72551,Armenia,1893,35.6
72552,Aruba,1893,34.42
72553,Australia,1893,46.22
72554,Austria,1893,38.24
72555,Azerbaijan,1893,30.77
72556,Bahamas,1893,35.18
72557,Bahrain,1893,30.3
72558,Bangladesh,1893,22.36
72559,Barbados,1893,32.12
72560,Belarus,1893,36.2
72561,Belgium,1893,44.44
72562,Belize,1893,26.5
72563,Benin,1893,31.0
72565,Bhutan,1893,28.8
72566,Bolivia,1893,33.0
72567,Bosnia and Herzegovina,1893,35.1
72568,Botswana,1893,33.6
72569,Brazil,1893,31.98
72571,Brunei,1893,29.2
72572,Bulgaria,1893,39.89
72573,Burkina Faso,1893,29.2
72574,Burundi,1893,31.5
72575,Cambodia,1893,35.0
72576,Cameroon,1893,28.75
72577,Canada,1893,45.87
72578,Cape Verde,1893,33.8
72580,Central African Republic,1893,30.0
72581,Chad,1893,30.9
72583,Chile,1893,32.0
72584,China,1893,32.0
72587,Colombia,1893,32.0
72588,Comoros,1893,32.1
72589,"Congo, Dem. Rep.",1893,31.6
72590,"Congo, Rep.",1893,32.7
72592,Costa Rica,1893,31.84
72593,Cote d'Ivoire,1893,31.16
72594,Croatia,1893,36.1
72595,Cuba,1893,27.06
72596,Cyprus,1893,38.51
72597,Czech Republic,1893,35.0
72599,Denmark,1893,47.14
72600,Djibouti,1893,29.9
72602,Dominican Republic,1893,29.9
72604,Ecuador,1893,32.9
72605,Egypt,1893,33.0
72606,El Salvador,1893,28.7
72607,Equatorial Guinea,1893,29.8
72608,Eritrea,1893,30.2
72610,Estonia,1893,42.73
72611,Ethiopia,1893,29.7
72614,Fiji,1893,26.1
72615,Finland,1893,43.34
72616,France,1893,43.6
72617,French Guiana,1893,30.5
72618,French Polynesia,1893,25.6
72619,Gabon,1893,30.6
72620,Gambia,1893,28.8
72621,Georgia,1893,33.47
72622,Germany,1893,41.79
72623,Ghana,1893,28.0
72625,Greece,1893,38.68
72626,Greenland,1893,32.62
72627,Grenada,1893,37.3
72628,Guadeloupe,1893,27.66
72629,Guam,1893,27.5
72630,Guatemala,1893,25.81
72632,Guinea,1893,30.46
72633,Guinea-Bissau,1893,32.0
72634,Guyana,1893,31.12
72635,Haiti,1893,29.0
72637,Honduras,1893,33.9
72638,"Hong Kong, China",1893,34.9
72639,Hungary,1893,36.4
