,Salary,CareerSatisfaction,HoursPerWeek,JobSatisfaction,StackOverflowSatisfaction
12072,91397.8494623656,2.0,1.0,2.0,8.0
12073,32258.064516128998,7.0,,7.0,7.0
12074,,8.0,,8.0,
12075,,7.0,,,
12076,,,,,
12077,48924.7311827957,8.0,0.0,8.0,9.0
12078,,,,,9.0
12079,,,,,
12080,,4.0,4.0,3.0,6.0
12081,43010.752688172004,7.0,0.0,5.0,9.0
12082,17618.5582146528,10.0,40.0,10.0,9.0
12083,,,0.0,,7.0
12084,,9.0,4.0,6.0,9.0
12085,,,,,
12086,,7.0,2.0,7.0,
12087,,9.0,,9.0,
12088,913.978494623656,7.0,0.0,7.0,9.0
12089,,9.0,,9.0,8.0
12090,3007.51879699248,8.0,0.0,8.0,8.0
12091,,7.0,,7.0,
12092,,7.0,1.0,7.0,
12093,,5.0,,5.0,
12094,38709.6774193548,8.0,1.0,7.0,10.0
12095,,7.0,1.0,7.0,7.0
12096,132000.0,6.0,1.0,4.0,8.0
12097,,,20.0,,10.0
12098,,,,,
12099,,7.0,2.0,7.0,9.0
12100,43750.0,7.0,1.0,7.0,10.0
12101,34408.6021505376,1.0,5.0,0.0,9.0
12102,,9.0,,10.0,
12103,,7.0,5.0,2.0,8.0
12104,,10.0,0.0,8.0,
12105,,8.0,,9.0,9.0
12106,,5.0,20.0,5.0,10.0
12107,,9.0,,3.0,
12108,,7.0,,8.0,8.0
12109,,2.0,,3.0,
12110,,,,4.0,
12111,,8.0,3.0,8.0,10.0
12112,,7.0,,6.0,
12113,,9.0,,10.0,
12114,,8.0,3.0,8.0,
12115,,7.0,5.0,6.0,
12116,,7.0,,7.0,
12117,,7.0,,7.0,
12118,,4.0,1.0,4.0,5.0
12119,,,,,
12120,,9.0,,9.0,
12121,,,,,7.0
12122,34064.5161290323,8.0,1.0,9.0,
12123,,6.0,5.0,4.0,8.0
12124,,7.0,0.0,8.0,8.0
12125,17548.3870967742,8.0,,6.0,10.0
12126,23703.7037037037,7.0,1.0,7.0,8.0
12127,21358.3138173302,6.0,,4.0,10.0
12128,23703.7037037037,8.0,2.0,7.0,10.0
12129,,6.0,3.0,3.0,
12130,35000.0,2.0,,9.0,10.0
12131,,7.0,,7.0,8.0
12132,,7.0,,7.0,
12133,,9.0,,9.0,9.0
12134,19753.0864197531,9.0,,9.0,9.0
12135,,,,,6.0
12136,,7.0,,7.0,
12137,,10.0,,10.0,
12138,46250.0,9.0,,9.0,10.0
12139,,,,,9.0
12140,,,,,
12141,56375.0,8.0,,9.0,5.0
12142,,8.0,0.0,4.0,6.0
12143,33125.0,7.0,3.0,7.0,6.0
12144,,5.0,1.0,7.0,
12145,,10.0,,10.0,7.0
12146,,,,,
12147,130000.0,10.0,,8.0,8.0
12148,,5.0,40.0,6.0,9.0
12149,,7.0,40.0,7.0,4.0
12150,,5.0,,3.0,
12151,23655.9139784946,8.0,15.0,5.0,9.0
12152,,5.0,1.0,9.0,
12153,35000.0,8.0,,7.0,
12154,,10.0,,10.0,
12155,43604.651162790695,8.0,1.0,8.0,6.0
12156,,5.0,5.0,1.0,
12157,,5.0,3.0,6.0,5.0
12158,,7.0,2.0,5.0,7.0
12159,,7.0,,8.0,
12160,,7.0,0.0,7.0,10.0
12161,,7.0,,5.0,
12162,32258.064516128998,10.0,,10.0,10.0
12163,,6.0,2.0,6.0,
12164,,10.0,0.0,10.0,8.0
12165,10729.0,8.0,3.0,6.0,9.0
12166,,,8.0,,6.0
12167,,8.0,,9.0,8.0
12168,,8.0,2.0,8.0,9.0
12169,59829.059829059806,7.0,1.0,5.0,8.0
12170,,,0.0,,8.0
12171,,6.0,4.0,6.0,10.0
12172,,7.0,,7.0,
12173,,6.0,1.0,6.0,9.0
12174,,7.0,1.0,6.0,
12175,,3.0,,3.0,
12176,,7.0,,7.0,
12177,90697.6744186047,8.0,0.0,6.0,10.0
12178,,8.0,,6.0,
12179,,5.0,2.0,8.0,7.0
12180,,8.0,,6.0,
12181,,8.0,,8.0,7.0
12182,,6.0,30.0,6.0,
12183,,,3.0,,8.0
12184,,7.0,,7.0,
12185,,5.0,,4.0,
12186,,4.0,5.0,1.0,8.0
12187,,8.0,,9.0,8.0
12188,11428.571428571398,9.0,,9.0,10.0
12189,,,1.0,,8.0
12190,,,,,
12191,,7.0,1.0,8.0,
12192,,1.0,3.0,1.0,8.0
12193,,,0.0,,
12194,,4.0,,3.0,
12195,,,,,7.0
12196,,6.0,0.0,5.0,
12197,,8.0,,7.0,9.0
12198,,5.0,,5.0,10.0
12199,62500.0,7.0,,9.0,8.0
12200,1604.9382716049402,7.0,,7.0,
12201,17777.7777777778,7.0,1.0,5.0,7.0
12202,,8.0,1.0,9.0,
12203,,9.0,2.0,9.0,
12204,,7.0,,7.0,8.0
12205,,10.0,,8.0,10.0
12206,,4.0,12.0,2.0,9.0
12207,,8.0,1.0,9.0,9.0
12208,,6.0,17.0,,
12209,,6.0,0.0,5.0,
12210,,8.0,,8.0,10.0
12211,,9.0,,8.0,
12212,,7.0,1.0,7.0,8.0
12213,,8.0,,9.0,9.0
12214,48387.096774193495,9.0,1.0,9.0,9.0
12215,,7.0,,8.0,
12216,,8.0,,8.0,3.0
12217,,7.0,1.0,6.0,9.0
12218,7625.099285146941,10.0,,10.0,10.0
12219,,7.0,,7.0,
12220,60000.0,5.0,2.0,5.0,8.0
12221,,7.0,,9.0,8.0
12222,,7.0,1.0,6.0,
12223,,9.0,1.0,9.0,
12224,53763.440860215094,6.0,1.0,7.0,7.0
12225,,9.0,5.0,6.0,8.0
12226,2150.5376344086,7.0,,7.0,8.0
12227,,5.0,,5.0,
12228,,8.0,,8.0,
12229,,6.0,1.0,5.0,9.0
12230,,,,,
12231,1405.15222482436,9.0,,10.0,10.0
12232,,7.0,,7.0,
12233,,10.0,,10.0,10.0
12234,38709.6774193548,4.0,,7.0,10.0
12235,,7.0,1.0,6.0,10.0
12236,,10.0,1.0,10.0,8.0
12237,,7.0,,6.0,
12238,38709.6774193548,8.0,,8.0,8.0
12239,,,,,8.0
12240,,9.0,,,8.0
12241,35555.5555555556,10.0,,9.0,9.0
12242,5161.290322580639,8.0,0.0,8.0,9.0
12243,,7.0,4.0,4.0,8.0
12244,,8.0,4.0,7.0,
12245,,10.0,,10.0,
12246,,10.0,40.0,10.0,
12247,,8.0,,8.0,
12248,,9.0,1.0,9.0,10.0
12249,,6.0,,6.0,
12250,,8.0,0.0,8.0,10.0
12251,80000.0,7.0,3.0,6.0,7.0
12252,,9.0,,9.0,
12253,32258.064516128998,6.0,1.0,5.0,8.0
12254,,9.0,,10.0,9.0
12255,,9.0,0.0,9.0,10.0
12256,3817.3542798414296,7.0,1.0,7.0,10.0
12257,62709.677419354804,7.0,0.0,7.0,8.0
12258,,,10.0,,8.0
12259,,6.0,3.0,6.0,9.0
12260,,10.0,,8.0,9.0
12261,,,,,8.0
12262,8373.20574162679,9.0,4.0,6.0,7.0
12263,,,,,9.0
12264,,6.0,1.0,6.0,5.0
12265,,,,,
12266,28395.061728395096,8.0,1.0,8.0,7.0
12267,,9.0,40.0,10.0,9.0
12268,,7.0,,7.0,
12269,,9.0,,9.0,9.0
12270,,8.0,0.0,3.0,10.0
12271,,5.0,0.0,5.0,8.0
12272,,8.0,0.0,9.0,7.0
12273,,,4.0,,8.0
12274,,6.0,0.0,8.0,10.0
12275,,,,,
12276,15000.0,8.0,0.0,8.0,
12277,54545.4545454545,8.0,0.0,9.0,10.0
12278,2150.5376344086,6.0,,8.0,8.0
12279,,,1.0,,
12280,,7.0,2.0,6.0,8.0
12281,,8.0,0.0,9.0,9.0
12282,,8.0,2.0,,8.0
12283,,8.0,0.0,,
12284,,7.0,1.0,7.0,8.0
12285,43010.752688172004,5.0,1.0,4.0,9.0
12286,,4.0,4.0,3.0,10.0
12287,,5.0,2.0,7.0,9.0
12288,1827.9569892473103,4.0,,3.0,9.0
12289,,,,,
12290,,7.0,,7.0,
12291,,7.0,,6.0,7.0
12292,,8.0,,8.0,8.0
12293,,6.0,,6.0,
12294,,0.0,,0.0,
12295,70085.4700854701,7.0,1.0,7.0,8.0
12296,,6.0,2.0,9.0,8.0
12297,,8.0,2.0,9.0,9.0
12298,45161.29032258059,8.0,3.0,8.0,9.0
12299,,,7.0,,10.0
12300,,6.0,4.0,4.0,5.0
12301,,7.0,5.0,6.0,9.0
12302,,8.0,,7.0,
12303,44444.4444444444,6.0,,7.0,8.0
12304,102150.537634409,8.0,0.0,7.0,9.0
12305,58064.5161290323,8.0,,7.0,
12306,,10.0,,9.0,10.0
12307,19354.8387096774,8.0,1.0,5.0,10.0
12308,3337.1040723981896,8.0,0.0,9.0,8.0
12309,55913.9784946237,8.0,1.0,3.0,9.0
12310,59139.7849462366,9.0,,9.0,9.0
12311,,7.0,,8.0,7.0
12312,45161.29032258059,7.0,1.0,4.0,8.0
12313,38552.036199095,6.0,1.0,7.0,8.0
12314,37330.3167420814,5.0,,7.0,9.0
12315,38009.0497737557,7.0,0.0,8.0,8.0
12316,8064.516129032259,7.0,2.0,6.0,7.0
12317,,3.0,,5.0,
12318,,10.0,,10.0,
12319,,,,,
12320,44946.236559139805,8.0,1.0,7.0,8.0
12321,860.215053763441,8.0,1.0,7.0,8.0
12322,10322.5806451613,7.0,0.0,7.0,8.0
12323,,7.0,2.0,8.0,9.0
12324,,,1.0,,
12325,,,0.0,,
12326,51612.903225806396,6.0,1.0,5.0,8.0
12327,45161.29032258059,10.0,1.0,8.0,5.0
12328,,9.0,,9.0,
12329,26881.7204301075,5.0,3.0,3.0,10.0
12330,,6.0,0.0,5.0,
12331,,,,,
12332,,8.0,,7.0,
12333,,8.0,,9.0,
12334,,,7.0,,9.0
12335,,,,,7.0
12336,,9.0,,9.0,9.0
12337,,,,,
12338,,7.0,,8.0,
12339,,,,,8.0
12340,740.740740740741,3.0,1.0,4.0,9.0
12341,,8.0,,6.0,9.0
12342,,5.0,1.0,5.0,9.0
12343,,7.0,2.0,5.0,8.0
12344,53619.9095022624,8.0,1.0,8.0,7.0
12345,,7.0,0.0,6.0,
12346,,,,,
12347,,9.0,1.0,10.0,9.0
12348,,8.0,,9.0,
12349,,3.0,,3.0,7.0
12350,32258.064516128998,6.0,1.0,7.0,9.0
12351,,,10.0,,7.0
12352,,10.0,,7.0,
12353,,8.0,,2.0,
12354,40723.9819004525,8.0,1.0,8.0,5.0
12355,2114.22698575833,6.0,1.0,5.0,8.0
12356,,7.0,0.0,7.0,
12357,,10.0,,8.0,
12358,22903.225806451603,8.0,1.0,8.0,9.0
12359,47476.0,6.0,,9.0,10.0
12360,,,,,
12361,,,,,
12362,38709.6774193548,7.0,,10.0,9.0
12363,15483.8709677419,8.0,0.0,7.0,8.0
12364,25806.451612903198,6.0,,5.0,
12365,23870.9677419355,8.0,,7.0,10.0
12366,,7.0,0.0,6.0,
12367,76344.0860215054,8.0,,9.0,9.0
12368,6168.09116809117,10.0,40.0,9.0,9.0
12369,,8.0,1.0,7.0,9.0
12370,,,1.0,,10.0
12371,96000.0,8.0,,7.0,9.0
12372,,8.0,,7.0,8.0
12373,,2.0,3.0,3.0,8.0
12374,,5.0,0.0,7.0,8.0
12375,,5.0,,4.0,
12376,,8.0,,6.0,
12377,,7.0,40.0,8.0,
12378,,7.0,,6.0,8.0
12379,6878.98089171975,6.0,2.0,8.0,
12380,,4.0,1.0,7.0,8.0
12381,,7.0,13.0,5.0,
12382,,,,,
12383,,,1.0,,9.0
12384,,7.0,0.0,8.0,
12385,,8.0,,8.0,
12386,,,0.0,,
12387,,8.0,2.0,8.0,
12388,,5.0,,5.0,
12389,54298.6425339367,7.0,,4.0,8.0
12390,,9.0,0.0,9.0,
12391,,1.0,,1.0,
12392,,5.0,0.0,6.0,8.0
12393,,8.0,,8.0,
12394,48387.096774193495,10.0,4.0,10.0,10.0
12395,,,,,
12396,,8.0,,8.0,
12397,,,,,
12398,,,5.0,,
12399,64102.5641025641,8.0,0.0,8.0,8.0
12400,,8.0,2.0,7.0,9.0
12401,,8.0,,8.0,
12402,,,,,
12403,,8.0,1.0,7.0,
12404,,8.0,0.0,5.0,
12405,,6.0,,7.0,
12406,,8.0,1.0,8.0,8.0
12407,,7.0,1.0,,5.0
12408,25806.451612903198,7.0,,9.0,9.0
12409,,7.0,0.0,7.0,8.0
12410,,9.0,0.0,8.0,
12411,102150.537634409,9.0,0.0,8.0,8.0
12412,,8.0,2.0,8.0,
12413,,9.0,,8.0,
12414,58119.658119658096,7.0,0.0,9.0,10.0
12415,,,,,
12416,120000.0,8.0,0.0,3.0,5.0
12417,,8.0,,7.0,9.0
12418,69800.5698005698,8.0,,9.0,8.0
12419,,7.0,,7.0,
12420,,7.0,,8.0,9.0
12421,,9.0,1.0,5.0,
12422,,0.0,0.0,,8.0
12423,,,1.0,,8.0
12424,,3.0,0.0,3.0,10.0
12425,20000.0,8.0,,7.0,8.0
12426,,8.0,,7.0,
12427,,,0.0,,
12428,77751.1961722488,7.0,,7.0,10.0
12429,,9.0,8.0,4.0,8.0
12430,,7.0,2.0,4.0,10.0
12431,,10.0,,9.0,10.0
12432,,8.0,,7.0,8.0
12433,,8.0,2.0,8.0,9.0
12434,,8.0,1.0,7.0,
12435,,6.0,4.0,6.0,7.0
12436,,8.0,25.0,8.0,8.0
12437,64102.5641025641,7.0,,10.0,8.0
12438,,,1.0,,10.0
12439,,,3.0,,7.0
12440,,,1.0,,
12441,,9.0,,,9.0
12442,,7.0,2.0,6.0,8.0
12443,,,14.0,,7.0
12444,,7.0,,3.0,
12445,,7.0,,8.0,
12446,,6.0,3.0,3.0,7.0
12447,38687.7828054299,8.0,0.0,8.0,8.0
12448,,7.0,,,9.0
12449,,5.0,10.0,0.0,10.0
12450,,8.0,,8.0,8.0
12451,,8.0,,9.0,9.0
12452,,10.0,5.0,10.0,5.0
12453,,5.0,,3.0,
12454,,9.0,,9.0,9.0
12455,,6.0,4.0,6.0,8.0
12456,,8.0,1.0,8.0,9.0
12457,,7.0,,7.0,
12458,43010.752688172004,10.0,,10.0,10.0
12459,,9.0,,9.0,
12460,,8.0,,,8.0
12461,,10.0,1.0,8.0,
12462,,,,,8.0
12463,,8.0,5.0,6.0,
12464,,9.0,,9.0,
12465,41935.4838709677,10.0,,10.0,9.0
12466,,10.0,,10.0,4.0
12467,,7.0,1.0,5.0,8.0
12468,98484.8484848485,7.0,0.0,5.0,8.0
12469,48387.096774193495,10.0,1.0,10.0,10.0
12470,,8.0,,8.0,
12471,,4.0,0.0,4.0,7.0
12472,,,0.0,7.0,
12473,,7.0,24.0,7.0,
12474,,10.0,1.0,10.0,10.0
12475,95693.7799043062,7.0,,6.0,9.0
12476,,8.0,,7.0,9.0
12477,,,0.0,,9.0
12478,,10.0,0.0,10.0,10.0
12479,,10.0,3.0,7.0,
12480,,8.0,,8.0,
12481,,,,,7.0
12482,,7.0,,,
12483,,7.0,,6.0,9.0
12484,43750.0,8.0,1.0,8.0,10.0
12485,,6.0,6.0,6.0,8.0
12486,,8.0,,9.0,
12487,,,2.0,,
12488,,4.0,15.0,7.0,2.0
12489,,,0.0,,8.0
12490,,7.0,,7.0,
12491,,,,,
12492,,8.0,,7.0,8.0
12493,,8.0,,7.0,10.0
12494,91397.8494623656,8.0,1.0,8.0,9.0
12495,,7.0,,6.0,
12496,,10.0,,,
12497,11745.7054764352,5.0,10.0,2.0,
12498,,8.0,,8.0,7.0
12499,,9.0,,9.0,
12500,,,,,9.0
12501,,5.0,1.0,5.0,9.0
12502,,8.0,,7.0,8.0
12503,,7.0,1.0,7.0,
12504,,7.0,,1.0,
12505,14682.131845544,7.0,3.0,7.0,9.0
12506,,,1.0,,
12507,,,1.0,,8.0
12508,,,0.0,,10.0
12509,,,0.0,,10.0
12510,,7.0,,7.0,
12511,,,,,
12512,,8.0,,7.0,8.0
12513,,6.0,,6.0,10.0
12514,,7.0,0.0,6.0,
12515,50504.5454545454,8.0,1.0,4.0,10.0
12516,,8.0,40.0,8.0,
12517,7341.065922771991,6.0,0.0,4.0,7.0
12518,,8.0,,8.0,6.0
12519,75268.8172043011,7.0,,8.0,7.0
12520,,8.0,1.0,8.0,9.0
12521,1182.79569892473,7.0,1.0,9.0,10.0
12522,,10.0,,10.0,10.0
12523,,7.0,1.0,8.0,
12524,,8.0,0.0,7.0,8.0
12525,,8.0,,8.0,10.0
12526,,6.0,1.0,6.0,8.0
12527,,,2.0,,
12528,,,,,6.0
12529,31182.795698924703,8.0,0.0,8.0,9.0
12530,,8.0,,8.0,
12531,,8.0,,8.0,7.0
12532,,8.0,4.0,0.0,
12533,43010.752688172004,7.0,,9.0,8.0
12534,,8.0,2.0,8.0,9.0
12535,,,,,
12536,,,7.0,,
12537,,5.0,1.0,5.0,
12538,,7.0,1.0,3.0,10.0
12539,,6.0,5.0,6.0,10.0
12540,46153.8461538462,7.0,,7.0,9.0
12541,,8.0,2.0,,
12542,17618.5582146528,6.0,0.0,6.0,9.0
12543,,,0.0,,9.0
12544,,,0.0,,8.0
12545,,6.0,0.0,7.0,
12546,19086.7713992072,5.0,40.0,5.0,
12547,,,0.0,,8.0
12548,,,0.0,,
12549,,2.0,4.0,5.0,8.0
12550,,5.0,,9.0,
12551,,5.0,2.0,5.0,
12552,,8.0,,7.0,10.0
12553,,,,,
12554,,,,,7.0
12555,,,2.0,,
12556,59139.7849462366,6.0,1.0,6.0,6.0
12557,,8.0,,10.0,9.0
12558,25806.451612903198,4.0,,9.0,8.0
12559,,8.0,,7.0,
12560,,,2.0,,7.0
12561,,,0.0,,
12562,,,,,6.0
12563,,10.0,,10.0,
12564,,,,,
12565,700.0,10.0,1.0,10.0,9.0
12566,,,,,8.0
12567,,6.0,2.0,4.0,
12568,,,,,
12569,38000.0,7.0,1.0,4.0,10.0
12570,,,,,9.0
12571,,10.0,,10.0,
12572,,,1.0,,7.0
12573,125000.0,10.0,,10.0,8.0
12574,16129.032258064499,7.0,6.0,6.0,9.0
12575,,10.0,,10.0,
12576,,,6.0,,
12577,,5.0,1.0,5.0,6.0
12578,,8.0,,7.0,10.0
12579,,,,,9.0
12580,,,,,8.0
12581,,5.0,,5.0,
12582,,6.0,,7.0,9.0
12583,54193.548387096795,5.0,0.0,5.0,10.0
12584,,4.0,1.0,6.0,
12585,120000.0,9.0,0.0,7.0,8.0
12586,,9.0,,8.0,
12587,,6.0,30.0,,10.0
12588,,2.0,0.0,,6.0
12589,63000.0,7.0,1.0,9.0,9.0
12590,,10.0,4.0,5.0,
12591,,,,,8.0
12592,17777.7777777778,8.0,,9.0,8.0
12593,,10.0,2.0,10.0,8.0
12594,,10.0,0.0,7.0,9.0
12595,,,4.0,,9.0
12596,,3.0,,5.0,
12597,,7.0,,5.0,8.0
12598,,8.0,3.0,10.0,8.0
12599,,,,,
12600,,7.0,,7.0,
12601,,8.0,,,
12602,,6.0,,8.0,
12603,,,1.0,,8.0
12604,29629.6296296296,9.0,1.0,8.0,6.0
12605,,2.0,12.0,3.0,9.0
12606,,8.0,0.0,3.0,8.0
12607,86000.0,10.0,,10.0,10.0
12608,,7.0,,7.0,
12609,,,5.0,,8.0
12610,,8.0,2.0,8.0,
12611,,8.0,2.0,9.0,10.0
12612,,10.0,,10.0,
12613,700.0,8.0,1.0,9.0,8.0
12614,,10.0,,9.0,8.0
12615,,8.0,,8.0,8.0
12616,,9.0,,9.0,8.0
12617,,3.0,,5.0,7.0
12618,,4.0,,3.0,10.0
12619,,7.0,3.0,7.0,10.0
12620,,8.0,1.0,8.0,8.0
12621,,8.0,0.0,7.0,9.0
12622,,7.0,1.0,6.0,9.0
12623,,10.0,2.0,8.0,
12624,,7.0,,7.0,9.0
12625,1935.48387096774,6.0,,8.0,
12626,35483.8709677419,7.0,,8.0,8.0
12627,,7.0,,6.0,
12628,1075.2688172043,9.0,,8.0,3.0
12629,,8.0,40.0,4.0,9.0
12630,61818.181818181794,9.0,,3.0,9.0
12631,,,,,
12632,,5.0,2.0,,10.0
12633,,,2.0,,9.0
12634,,2.0,4.0,1.0,
12635,1169.59064327485,7.0,0.0,1.0,
12636,,10.0,,10.0,
12637,64516.1290322581,8.0,,8.0,10.0
12638,52500.0,9.0,0.0,8.0,9.0
12639,90000.0,10.0,,10.0,10.0
12640,,7.0,1.0,3.0,
12641,,8.0,5.0,5.0,
12642,25685.149776928,9.0,,6.0,8.0
12643,85000.0,9.0,40.0,7.0,10.0
12644,117000.0,8.0,,8.0,9.0
12645,69892.4731182796,10.0,1.0,7.0,9.0
12646,18279.5698924731,6.0,0.0,9.0,
12647,100000.0,8.0,,8.0,8.0
12648,,,,,
12649,56989.247311827996,7.0,,5.0,8.0
12650,111000.0,8.0,,6.0,8.0
12651,130000.0,8.0,1.0,8.0,8.0
12652,59660.6334841629,8.0,,8.0,10.0
12653,65000.0,10.0,,10.0,10.0
12654,,7.0,19.0,5.0,9.0
12655,2580.6451612903197,8.0,,5.0,10.0
12656,,4.0,0.0,6.0,
12657,120000.0,8.0,,8.0,8.0
12658,,8.0,4.0,8.0,8.0
12659,,,0.0,,
12660,80000.0,10.0,,10.0,9.0
12661,,,,,8.0
12662,120000.0,9.0,,9.0,8.0
12663,,,,,9.0
12664,,6.0,,8.0,10.0
12665,,8.0,1.0,4.0,9.0
12666,84615.3846153846,10.0,1.0,8.0,10.0
12667,,7.0,,8.0,
12668,925.9259259259261,10.0,,10.0,10.0
12669,92000.0,8.0,,8.0,8.0
12670,,,,,
12671,,8.0,,8.0,9.0
12672,95000.0,8.0,13.0,4.0,7.0
12673,58750.0,7.0,,8.0,7.0
12674,,,,,
12675,,8.0,1.0,8.0,9.0
12676,,8.0,8.0,6.0,
12677,85470.0854700855,4.0,1.0,2.0,9.0
12678,55913.9784946237,8.0,1.0,9.0,10.0
12679,,6.0,1.0,6.0,
12680,,4.0,2.0,8.0,8.0
12681,100000.0,10.0,,7.0,10.0
12682,43000.0,9.0,2.0,7.0,8.0
12683,,,2.0,,9.0
12684,,8.0,,8.0,
12685,137500.0,9.0,1.0,7.0,
12686,,8.0,0.0,8.0,10.0
12687,,6.0,2.0,5.0,10.0
12688,160000.0,8.0,,8.0,8.0
12689,,8.0,,9.0,9.0
12690,,,,,
12691,,9.0,,9.0,8.0
12692,,,1.0,,
12693,,7.0,2.0,6.0,
12694,,,0.0,,7.0
12695,9543.38569960358,3.0,,4.0,10.0
12696,,7.0,,6.0,6.0
12697,35483.8709677419,8.0,,8.0,9.0
12698,100780.0,4.0,,7.0,7.0
12699,,9.0,,9.0,10.0
12700,,10.0,15.0,5.0,10.0
12701,,8.0,,8.0,10.0
12702,,8.0,,8.0,8.0
12703,,,1.0,,10.0
12704,100000.0,8.0,,7.0,8.0
12705,,8.0,3.0,5.0,8.0
12706,10277.492291880799,7.0,15.0,7.0,10.0
12707,,7.0,2.0,7.0,
12708,,9.0,,10.0,8.0
12709,42000.0,7.0,,9.0,8.0
12710,,,14.0,,
12711,,7.0,,7.0,
12712,,9.0,,9.0,9.0
12713,,,,,6.0
12714,,8.0,1.0,2.0,10.0
12715,,7.0,0.0,8.0,9.0
12716,,7.0,,7.0,8.0
12717,,,10.0,,9.0
12718,,7.0,1.0,7.0,9.0
12719,135000.0,9.0,0.0,9.0,8.0
12720,38709.6774193548,7.0,,8.0,8.0
12721,,9.0,1.0,9.0,
12722,,5.0,1.0,,
12723,,,,,
12724,85000.0,8.0,,7.0,8.0
12725,,8.0,,9.0,
12726,115000.0,8.0,1.0,7.0,10.0
12727,,9.0,,9.0,
12728,107526.88172043,8.0,,8.0,4.0
12729,,7.0,,,
12730,46236.559139784906,6.0,1.0,6.0,10.0
12731,47000.0,3.0,,3.0,8.0
12732,,1.0,1.0,,9.0
12733,64516.1290322581,9.0,,9.0,8.0
12734,,,38.0,,6.0
12735,,10.0,0.0,10.0,
12736,,9.0,,8.0,7.0
12737,,3.0,2.0,3.0,4.0
12738,,6.0,3.0,3.0,7.0
12739,49032.25806451611,8.0,,9.0,7.0
12740,80000.0,8.0,,8.0,9.0
12741,,10.0,0.0,10.0,
12742,,,,,8.0
12743,,9.0,,9.0,9.0
12744,,,,,
12745,,7.0,3.0,7.0,8.0
12746,,,,,
12747,70000.0,9.0,,9.0,9.0
12748,130000.0,8.0,6.0,8.0,10.0
12749,19056.7240280433,8.0,0.0,8.0,7.0
12750,,,,,
12751,,8.0,,8.0,8.0
12752,51250.0,5.0,2.0,3.0,9.0
12753,,,,,7.0
12754,,,,,
12755,37634.4086021505,8.0,2.0,8.0,8.0
12756,185000.0,8.0,,8.0,10.0
12757,,4.0,,5.0,7.0
12758,17419.3548387097,3.0,1.0,3.0,10.0
12759,,0.0,,0.0,
12760,78494.62365591401,9.0,6.0,8.0,9.0
12761,,,11.0,,7.0
12762,,8.0,,8.0,7.0
12763,37634.4086021505,7.0,1.0,7.0,8.0
12764,98500.0,7.0,,8.0,10.0
12765,,10.0,,10.0,
12766,36021.5053763441,7.0,1.0,7.0,9.0
12767,32258.064516128998,8.0,1.0,6.0,9.0
12768,,9.0,,,
12769,47800.0,7.0,1.0,5.0,9.0
12770,,3.0,20.0,,7.0
12771,,9.0,,9.0,
12772,45161.29032258059,7.0,1.0,4.0,9.0
12773,16129.032258064499,8.0,5.0,7.0,8.0
12774,,5.0,2.0,5.0,10.0
12775,,,,,8.0
12776,,7.0,,8.0,7.0
12777,,5.0,,8.0,8.0
12778,,6.0,1.0,5.0,
12779,,8.0,,8.0,
12780,,,,,
12781,,9.0,0.0,9.0,7.0
12782,59000.0,7.0,5.0,5.0,8.0
12783,,6.0,,7.0,
12784,,,,,10.0
12785,,6.0,3.0,4.0,10.0
12786,,10.0,40.0,10.0,
12787,,,,,
12788,,10.0,0.0,6.0,6.0
12789,29629.6296296296,7.0,0.0,7.0,10.0
12790,,,,,8.0
12791,,5.0,,6.0,
12792,16129.032258064499,7.0,,7.0,7.0
12793,115000.0,8.0,,9.0,7.0
12794,,8.0,1.0,7.0,
12795,,7.0,,8.0,9.0
12796,,7.0,5.0,,
12797,113000.0,6.0,0.0,9.0,5.0
12798,,,,,
12799,,8.0,,,9.0
12800,,8.0,,8.0,
12801,,8.0,,10.0,
12802,120000.0,6.0,,6.0,7.0
12803,,4.0,4.0,2.0,
12804,,3.0,0.0,4.0,
12805,56000.0,7.0,1.0,5.0,10.0
12806,,9.0,40.0,9.0,
12807,21505.376344086002,5.0,,4.0,10.0
12808,,9.0,,9.0,
12809,37878.7878787879,7.0,4.0,5.0,9.0
12810,18750.0,10.0,0.0,10.0,
12811,,,0.0,,
12812,,,,,8.0
12813,,8.0,,8.0,8.0
12814,55913.9784946237,9.0,1.0,7.0,7.0
12815,,6.0,,6.0,7.0
12816,,0.0,5.0,2.0,8.0
12817,,,0.0,,
12818,,2.0,0.0,2.0,9.0
12819,,7.0,40.0,6.0,10.0
12820,,7.0,3.0,7.0,6.0
12821,,8.0,1.0,7.0,10.0
12822,,,,,7.0
12823,,8.0,,8.0,10.0
12824,60000.0,9.0,0.0,7.0,8.0
12825,,9.0,,8.0,
12826,,,6.0,,10.0
12827,100000.0,6.0,,6.0,8.0
12828,116000.0,8.0,,5.0,10.0
12829,,5.0,,5.0,
12830,,,1.0,,9.0
12831,,5.0,7.0,,
12832,60000.0,7.0,4.0,4.0,7.0
12833,,8.0,7.0,8.0,10.0
12834,14312.9770992366,9.0,,8.0,7.0
12835,93307.8393881453,9.0,,9.0,8.0
12836,,8.0,2.0,2.0,9.0
12837,,9.0,0.0,7.0,10.0
12838,62365.5913978495,7.0,1.0,7.0,9.0
12839,,8.0,,8.0,9.0
12840,,10.0,0.0,10.0,10.0
12841,,8.0,5.0,8.0,8.0
12842,80000.0,9.0,,9.0,10.0
12843,,10.0,,10.0,10.0
12844,,7.0,,7.0,
12845,,,,,6.0
