Date (MM/DD/YYYY),  Carrier Code,Flight Number,Tail Number,Destination Airport ,Scheduled Departure Time,Actual Departure Time,Scheduled Elapsed Time(Minutes),Actual Elapsed Time(Minutes),Departure Delay(Minutes),Wheels-off Time,Taxi-out Time(Minutes),DelayCarrier(Minutes),DelayWeather(Minutes),DelayNational Aviation System(Minutes),DelaySecurity(Minutes),DelayLate Aircraft Arrival(Minutes),Unnamed: 17
2015-07-21,  WN,103.0,N8649A,MDW,06:30,06:30,165.0,142.0,0.0,06:44,14.0,0.0,0.0,0.0,0.0,0.0,
2015-07-21,  WN,144.0,N8611F,SAN,20:55,20:49,170.0,161.0,-6.0,20:58,9.0,0.0,0.0,0.0,0.0,0.0,
2015-07-21,  WN,178.0,N7711N,ELP,20:30,20:38,90.0,85.0,8.0,20:46,8.0,0.0,0.0,0.0,0.0,0.0,
2015-07-21,  WN,232.0,7819A ,ATL,05:45,05:45,135.0,131.0,0.0,05:56,11.0,0.0,0.0,0.0,0.0,0.0,
2015-07-21,  WN,238.0,N389SW,DAL,12:30,12:30,55.0,51.0,0.0,12:40,10.0,0.0,0.0,0.0,0.0,0.0,
2015-07-21,  WN,285.0,N515SW,DAL,09:25,09:22,55.0,54.0,-3.0,09:33,11.0,0.0,0.0,0.0,0.0,0.0,
2015-07-21,  WN,311.0,N493WN,MDW,15:05,15:35,150.0,136.0,30.0,15:42,7.0,4.0,0.0,0.0,0.0,12.0,
2015-07-21,  WN,329.0,N515SW,HOU,16:00,15:59,50.0,61.0,-1.0,16:18,19.0,0.0,0.0,0.0,0.0,0.0,
2015-07-21,  WN,341.0,N600WN,OAK,18:00,18:19,225.0,219.0,19.0,18:30,11.0,0.0,0.0,0.0,0.0,0.0,
2015-07-21,  WN,356.0,N616SW,PHX,20:10,20:10,140.0,132.0,0.0,20:20,10.0,0.0,0.0,0.0,0.0,0.0,
2015-07-21,  WN,359.0,N729SW,EWR,06:45,06:44,225.0,205.0,-1.0,06:53,9.0,0.0,0.0,0.0,0.0,0.0,
2015-07-21,  WN,419.0,N216WR,MDW,18:15,19:20,155.0,135.0,65.0,19:29,9.0,15.0,0.0,0.0,0.0,30.0,
2015-07-21,  WN,454.0,N524SW,HOU,11:30,11:28,50.0,49.0,-2.0,11:38,10.0,0.0,0.0,0.0,0.0,0.0,
2015-07-21,  WN,554.0,N448WN,DEN,20:25,20:49,135.0,124.0,24.0,21:02,13.0,0.0,0.0,0.0,0.0,0.0,
2015-07-21,  WN,556.0,N8652B,BWI,06:00,06:04,200.0,182.0,4.0,06:13,9.0,0.0,0.0,0.0,0.0,0.0,
2015-07-21,  WN,604.0,N8662F,DEN,14:50,14:50,130.0,131.0,0.0,14:59,9.0,0.0,0.0,0.0,0.0,0.0,
2015-07-21,  WN,622.0,N708SW,MSY,07:20,07:19,85.0,77.0,-1.0,07:27,8.0,0.0,0.0,0.0,0.0,0.0,
2015-07-21,  WN,626.0,N948WN,HOU,05:35,05:32,45.0,45.0,-3.0,05:42,10.0,0.0,0.0,0.0,0.0,0.0,
2015-07-21,  WN,657.0,N959WN,DAL,17:25,17:31,55.0,52.0,6.0,17:40,9.0,0.0,0.0,0.0,0.0,0.0,
2015-07-21,  WN,658.0,N791SW,DEN,10:45,10:45,130.0,131.0,0.0,10:56,11.0,0.0,0.0,0.0,0.0,0.0,
2015-07-21,  WN,664.0,N456WN,SJC,06:35,06:38,220.0,207.0,3.0,06:51,13.0,0.0,0.0,0.0,0.0,0.0,
2015-07-21,  WN,686.0,N8650F,MCO,17:25,17:23,155.0,156.0,-2.0,17:35,12.0,0.0,0.0,0.0,0.0,0.0,
2015-07-21,  WN,709.0,N390SW,FLL,11:10,11:37,165.0,160.0,27.0,11:49,12.0,9.0,0.0,0.0,0.0,13.0,
2015-07-21,  WN,771.0,N273WN,HOU,18:40,18:41,50.0,44.0,1.0,18:48,7.0,0.0,0.0,0.0,0.0,0.0,
2015-07-21,  WN,801.0,N654SW,DAL,15:35,16:07,60.0,54.0,32.0,16:15,8.0,7.0,0.0,0.0,0.0,19.0,
2015-07-21,  WN,829.0,N602SW,BWI,17:10,17:18,205.0,198.0,8.0,17:29,11.0,0.0,0.0,0.0,0.0,0.0,
2015-07-21,  WN,836.0,N8670A,BNA,13:30,13:29,120.0,115.0,-1.0,13:40,11.0,0.0,0.0,0.0,0.0,0.0,
2015-07-21,  WN,857.0,N621SW,DAL,10:30,10:32,55.0,53.0,2.0,10:42,10.0,0.0,0.0,0.0,0.0,0.0,
2015-07-21,  WN,862.0,N8664J,SJC,18:35,19:13,215.0,201.0,38.0,19:21,8.0,10.0,0.0,0.0,0.0,14.0,
2015-07-21,  WN,891.0,N340LV,LBB,16:20,16:33,70.0,66.0,13.0,16:41,8.0,0.0,0.0,0.0,0.0,0.0,
2015-07-21,  WN,893.0,N217JC,LAS,05:35,05:33,165.0,158.0,-2.0,05:44,11.0,0.0,0.0,0.0,0.0,0.0,
2015-07-21,  WN,1017.0,N514SW,DAL,06:30,06:31,60.0,51.0,1.0,06:39,8.0,0.0,0.0,0.0,0.0,0.0,
2015-07-21,  WN,1030.0,N8628A,PHX,12:25,12:24,140.0,127.0,-1.0,12:32,8.0,0.0,0.0,0.0,0.0,0.0,
2015-07-21,  WN,1249.0,N7723E,LAX,05:30,05:28,185.0,179.0,-2.0,05:38,10.0,0.0,0.0,0.0,0.0,0.0,
2015-07-21,  WN,1255.0,N621SW,BNA,05:10,05:09,120.0,115.0,-1.0,05:18,9.0,0.0,0.0,0.0,0.0,0.0,
2015-07-21,  WN,1403.0,N8664J,LAS,11:25,11:38,165.0,161.0,13.0,11:50,12.0,0.0,0.0,0.0,0.0,0.0,
2015-07-21,  WN,1694.0,N435WN,PHX,07:00,11:04,140.0,129.0,244.0,11:13,9.0,233.0,0.0,0.0,0.0,0.0,
2015-07-21,  WN,1901.0,N687SW,MCO,10:25,10:24,155.0,163.0,-1.0,10:34,10.0,0.0,0.0,0.0,0.0,0.0,
2015-07-21,  WN,2263.0,N7715E,DAL,18:40,18:45,55.0,51.0,5.0,18:52,7.0,0.0,0.0,0.0,0.0,0.0,
2015-07-21,  WN,2284.0,N926WN,FLL,16:45,16:52,165.0,165.0,7.0,17:00,8.0,0.0,0.0,0.0,0.0,0.0,
2015-07-21,  WN,2495.0,N924WN,SNA,07:35,07:33,180.0,167.0,-2.0,07:42,9.0,0.0,0.0,0.0,0.0,0.0,
2015-07-21,  WN,2876.0,N937WN,STL,13:25,13:25,120.0,115.0,0.0,13:35,10.0,0.0,0.0,0.0,0.0,0.0,
2015-07-21,  WN,2950.0,N957WN,DAL,14:05,14:01,55.0,49.0,-4.0,14:08,7.0,0.0,0.0,0.0,0.0,0.0,
2015-07-21,  WN,3047.0,N8618N,LAS,20:20,20:21,165.0,156.0,1.0,20:28,7.0,0.0,0.0,0.0,0.0,0.0,
2015-07-21,  WN,3054.0,N937WN,PDX,18:45,18:46,245.0,232.0,1.0,18:54,8.0,0.0,0.0,0.0,0.0,0.0,
2015-07-21,  WN,3304.0,N953WN,ATL,18:10,18:18,135.0,142.0,8.0,18:28,10.0,0.0,0.0,7.0,0.0,8.0,
2015-07-21,  WN,3307.0,N394SW,HRL,09:15,09:14,60.0,58.0,-1.0,09:25,11.0,0.0,0.0,0.0,0.0,0.0,
2015-07-21,  WN,3933.0,N485WN,ELP,10:40,10:37,90.0,83.0,-3.0,10:46,9.0,0.0,0.0,0.0,0.0,0.0,
2015-07-21,  WN,3937.0,N360SW,DAL,08:10,08:07,60.0,54.0,-3.0,08:17,10.0,0.0,0.0,0.0,0.0,0.0,
2015-07-21,  WN,4195.0,N521SW,ELP,14:25,14:23,90.0,86.0,-2.0,14:33,10.0,0.0,0.0,0.0,0.0,0.0,
2015-07-21,  WN,4551.0,N201LV,DEN,08:30,08:27,125.0,125.0,-3.0,08:41,14.0,0.0,0.0,0.0,0.0,0.0,
2015-07-21,  WN,4621.0,N617SW,SAN,11:35,11:34,175.0,169.0,-1.0,11:45,11.0,0.0,0.0,0.0,0.0,0.0,
2015-07-21,  WN,4630.0,N390SW,DEN,05:50,05:49,130.0,122.0,-1.0,05:56,7.0,0.0,0.0,0.0,0.0,0.0,
2015-07-21,  WN,4819.0,N7813P,PHX,17:25,17:39,150.0,132.0,14.0,17:47,8.0,0.0,0.0,0.0,0.0,0.0,
2015-07-21,  WN,4913.0,N745SW,TPA,11:35,11:45,140.0,140.0,10.0,11:57,12.0,0.0,0.0,0.0,0.0,0.0,
2015-07-21,  WN,4924.0,N356SW,LAX,16:00,17:36,185.0,183.0,96.0,17:46,10.0,23.0,0.0,0.0,0.0,71.0,
2015-07-21,  WN,4927.0,N8611F,DCA,12:40,12:37,195.0,182.0,-3.0,12:47,10.0,0.0,0.0,0.0,0.0,0.0,
2015-07-21,  WN,5888.0,N691WN,DAL,20:00,19:59,55.0,52.0,-1.0,20:05,6.0,0.0,0.0,0.0,0.0,0.0,
2015-07-22,  WN,103.0,N8316H,MDW,06:30,06:28,165.0,145.0,-2.0,06:39,11.0,0.0,0.0,0.0,0.0,0.0,
2015-07-22,  WN,144.0,N8320J,SAN,20:55,20:43,170.0,161.0,-12.0,20:53,10.0,0.0,0.0,0.0,0.0,0.0,
2015-07-22,  WN,178.0,N364SW,ELP,20:30,20:33,90.0,96.0,3.0,20:42,9.0,0.0,0.0,0.0,0.0,0.0,
2015-07-22,  WN,232.0,N635SW,ATL,05:45,05:44,135.0,133.0,-1.0,05:52,8.0,0.0,0.0,0.0,0.0,0.0,
2015-07-22,  WN,238.0,N789SW,DAL,12:30,12:30,55.0,49.0,0.0,12:38,8.0,0.0,0.0,0.0,0.0,0.0,
2015-07-22,  WN,285.0,N691WN,DAL,09:25,09:43,55.0,52.0,18.0,09:52,9.0,0.0,0.0,0.0,0.0,15.0,
2015-07-22,  WN,311.0,N389SW,MDW,15:05,15:38,150.0,146.0,33.0,15:50,12.0,7.0,0.0,0.0,0.0,22.0,
2015-07-22,  WN,329.0,N691WN,HOU,16:00,16:03,50.0,43.0,3.0,16:10,7.0,0.0,0.0,0.0,0.0,0.0,
2015-07-22,  WN,341.0,N968WN,OAK,18:00,18:45,225.0,213.0,45.0,18:53,8.0,33.0,0.0,0.0,0.0,0.0,
2015-07-22,  WN,356.0,N653SW,PHX,20:10,20:45,140.0,128.0,35.0,20:55,10.0,2.0,0.0,0.0,0.0,21.0,
2015-07-22,  WN,359.0,N282WN,EWR,06:45,06:42,225.0,197.0,-3.0,06:50,8.0,0.0,0.0,0.0,0.0,0.0,
2015-07-22,  WN,419.0,N720WN,MDW,18:15,18:38,155.0,191.0,23.0,18:47,9.0,5.0,0.0,36.0,0.0,18.0,
2015-07-22,  WN,454.0,N514SW,HOU,11:30,11:28,50.0,45.0,-2.0,11:37,9.0,0.0,0.0,0.0,0.0,0.0,
2015-07-22,  WN,554.0,N404WN,DEN,20:25,20:24,135.0,122.0,-1.0,20:33,9.0,0.0,0.0,0.0,0.0,0.0,
2015-07-22,  WN,556.0,N8643A,BWI,06:00,05:59,200.0,182.0,-1.0,06:12,13.0,0.0,0.0,0.0,0.0,0.0,
2015-07-22,  WN,604.0,N8668A,DEN,14:50,14:49,130.0,118.0,-1.0,15:00,11.0,0.0,0.0,0.0,0.0,0.0,
2015-07-22,  WN,622.0,N200WN,MSY,07:20,07:18,85.0,73.0,-2.0,07:24,6.0,0.0,0.0,0.0,0.0,0.0,
2015-07-22,  WN,626.0,N709SW,HOU,05:35,05:34,45.0,43.0,-1.0,05:42,8.0,0.0,0.0,0.0,0.0,0.0,
2015-07-22,  WN,657.0,N637SW,DAL,17:25,17:41,55.0,56.0,16.0,17:56,15.0,10.0,0.0,1.0,0.0,6.0,
2015-07-22,  WN,658.0,N793SA,DEN,10:45,10:42,130.0,119.0,-3.0,10:52,10.0,0.0,0.0,0.0,0.0,0.0,
2015-07-22,  WN,664.0,N230WN,SJC,06:35,06:32,220.0,208.0,-3.0,06:41,9.0,0.0,0.0,0.0,0.0,0.0,
2015-07-22,  WN,686.0,N8606C,MCO,17:25,17:26,155.0,153.0,1.0,17:34,8.0,0.0,0.0,0.0,0.0,0.0,
2015-07-22,  WN,709.0,N398SW,FLL,11:10,11:10,165.0,163.0,0.0,11:19,9.0,0.0,0.0,0.0,0.0,0.0,
2015-07-22,  WN,771.0,N486WN,HOU,18:40,18:36,50.0,43.0,-4.0,18:44,8.0,0.0,0.0,0.0,0.0,0.0,
2015-07-22,  WN,801.0,N655WN,DAL,15:35,15:36,60.0,56.0,1.0,15:50,14.0,0.0,0.0,0.0,0.0,0.0,
2015-07-22,  WN,829.0,N727SW,BWI,17:10,17:55,205.0,177.0,45.0,18:03,8.0,3.0,0.0,0.0,0.0,14.0,
2015-07-22,  WN,836.0,N8654B,BNA,13:30,13:30,120.0,122.0,0.0,13:40,10.0,0.0,0.0,0.0,0.0,0.0,
2015-07-22,  WN,857.0,N754SW,DAL,10:30,10:31,55.0,53.0,1.0,10:43,12.0,0.0,0.0,0.0,0.0,0.0,
2015-07-22,  WN,862.0,N8311Q,SJC,18:35,18:46,215.0,203.0,11.0,18:54,8.0,0.0,0.0,0.0,0.0,0.0,
2015-07-22,  WN,891.0,N524SW,LBB,16:20,16:16,70.0,64.0,-4.0,16:25,9.0,0.0,0.0,0.0,0.0,0.0,
2015-07-22,  WN,893.0,N786SW,LAS,05:35,05:35,165.0,160.0,0.0,05:48,13.0,0.0,0.0,0.0,0.0,0.0,
2015-07-22,  WN,1017.0,N525SW,DAL,06:30,06:29,60.0,47.0,-1.0,06:36,7.0,0.0,0.0,0.0,0.0,0.0,
2015-07-22,  WN,1030.0,N8630B,PHX,12:25,12:19,140.0,127.0,-6.0,12:27,8.0,0.0,0.0,0.0,0.0,0.0,
2015-07-22,  WN,1249.0,N466WN,LAX,05:30,05:29,185.0,175.0,-1.0,05:41,12.0,0.0,0.0,0.0,0.0,0.0,
2015-07-22,  WN,1255.0,N754SW,BNA,05:10,05:07,120.0,115.0,-3.0,05:16,9.0,0.0,0.0,0.0,0.0,0.0,
2015-07-22,  WN,1403.0,N8311Q,LAS,11:25,11:26,165.0,162.0,1.0,11:36,10.0,0.0,0.0,0.0,0.0,0.0,
2015-07-22,  WN,1694.0,N792SW,PHX,07:00,06:58,140.0,130.0,-2.0,07:08,10.0,0.0,0.0,0.0,0.0,0.0,
2015-07-22,  WN,1901.0,N643SW,MCO,10:25,10:42,155.0,168.0,17.0,10:51,9.0,5.0,0.0,13.0,0.0,12.0,
2015-07-22,  WN,2263.0,N407WN,DAL,18:40,18:37,55.0,50.0,-3.0,18:45,8.0,0.0,0.0,0.0,0.0,0.0,
2015-07-22,  WN,2284.0,N7736A,FLL,16:45,16:46,165.0,170.0,1.0,16:57,11.0,0.0,0.0,0.0,0.0,0.0,
2015-07-22,  WN,2495.0,N924WN,SNA,07:35,07:30,180.0,165.0,-5.0,07:38,8.0,0.0,0.0,0.0,0.0,0.0,
2015-07-22,  WN,2876.0,N968WN,STL,13:25,13:28,120.0,110.0,3.0,13:36,8.0,0.0,0.0,0.0,0.0,0.0,
2015-07-22,  WN,2950.0,N913WN,DAL,14:05,14:12,55.0,47.0,7.0,14:18,6.0,0.0,0.0,0.0,0.0,0.0,
2015-07-22,  WN,3047.0,N8632A,LAS,20:20,20:23,165.0,152.0,3.0,20:32,9.0,0.0,0.0,0.0,0.0,0.0,
2015-07-22,  WN,3054.0,N924WN,PDX,18:45,21:24,245.0,234.0,159.0,21:37,13.0,148.0,0.0,0.0,0.0,0.0,
2015-07-22,  WN,3304.0,N201LV,ATL,18:10,19:58,135.0,136.0,108.0,20:06,8.0,0.0,0.0,109.0,0.0,0.0,
2015-07-22,  WN,3307.0,N7743B,HRL,09:15,09:10,60.0,56.0,-5.0,09:18,8.0,0.0,0.0,0.0,0.0,0.0,
2015-07-22,  WN,3933.0,N611SW,ELP,10:40,10:37,90.0,84.0,-3.0,10:46,9.0,0.0,0.0,0.0,0.0,0.0,
2015-07-22,  WN,3937.0,N760SW,DAL,08:10,08:09,60.0,52.0,-1.0,08:17,8.0,0.0,0.0,0.0,0.0,0.0,
2015-07-22,  WN,4195.0,N364SW,ELP,14:25,14:18,90.0,82.0,-7.0,14:27,9.0,0.0,0.0,0.0,0.0,0.0,
2015-07-22,  WN,4551.0,N620SW,DEN,08:30,08:29,125.0,121.0,-1.0,08:38,9.0,0.0,0.0,0.0,0.0,0.0,
2015-07-22,  WN,4621.0,N650SW,SAN,11:35,11:30,175.0,167.0,-5.0,11:43,13.0,0.0,0.0,0.0,0.0,0.0,
2015-07-22,  WN,4630.0,N398SW,DEN,05:50,05:49,130.0,126.0,-1.0,05:59,10.0,0.0,0.0,0.0,0.0,0.0,
2015-07-22,  WN,4819.0,N462WN,PHX,17:25,17:24,150.0,128.0,-1.0,17:34,10.0,0.0,0.0,0.0,0.0,0.0,
2015-07-22,  WN,4913.0,N564WN,TPA,11:35,16:13,140.0,133.0,278.0,16:20,7.0,271.0,0.0,0.0,0.0,0.0,
2015-07-22,  WN,4924.0,N630WN,LAX,16:00,16:19,185.0,185.0,19.0,16:30,11.0,18.0,0.0,0.0,0.0,1.0,
2015-07-22,  WN,4927.0,N8320J,DCA,12:40,12:37,195.0,179.0,-3.0,12:46,9.0,0.0,0.0,0.0,0.0,0.0,
2015-07-22,  WN,5888.0,N525SW,DAL,20:00,19:56,55.0,65.0,-4.0,20:05,9.0,0.0,0.0,0.0,0.0,0.0,
2015-07-23,  WN,103.0,N8307K,MDW,06:30,06:34,165.0,150.0,4.0,06:46,12.0,0.0,0.0,0.0,0.0,0.0,
2015-07-23,  WN,144.0,N8669B,SAN,20:55,20:51,170.0,162.0,-4.0,21:01,10.0,0.0,0.0,0.0,0.0,0.0,
2015-07-23,  WN,178.0,N367SW,ELP,20:30,20:31,90.0,83.0,1.0,20:40,9.0,0.0,0.0,0.0,0.0,0.0,
2015-07-23,  WN,232.0,N387SW,ATL,05:45,05:43,135.0,142.0,-2.0,05:53,10.0,0.0,0.0,0.0,0.0,0.0,
2015-07-23,  WN,238.0,N624SW,DAL,12:30,12:34,55.0,57.0,4.0,12:44,10.0,0.0,0.0,0.0,0.0,0.0,
2015-07-23,  WN,285.0,N527SW,DAL,09:25,09:25,55.0,53.0,0.0,09:37,12.0,0.0,0.0,0.0,0.0,0.0,
2015-07-23,  WN,311.0,N765SW,MDW,15:05,15:15,150.0,140.0,10.0,15:23,8.0,0.0,0.0,0.0,0.0,0.0,
2015-07-23,  WN,329.0,N527SW,HOU,16:00,16:00,50.0,46.0,0.0,16:12,12.0,0.0,0.0,0.0,0.0,0.0,
2015-07-23,  WN,341.0,N276WN,OAK,18:00,18:09,225.0,220.0,9.0,18:23,14.0,0.0,0.0,0.0,0.0,0.0,
2015-07-23,  WN,356.0,N649SW,PHX,20:10,20:25,140.0,129.0,15.0,20:33,8.0,0.0,0.0,0.0,0.0,0.0,
2015-07-23,  WN,359.0,N499WN,EWR,06:45,06:45,225.0,208.0,0.0,06:55,10.0,0.0,0.0,0.0,0.0,0.0,
2015-07-23,  WN,419.0,N732SW,MDW,18:15,18:30,155.0,161.0,15.0,18:39,9.0,14.0,0.0,6.0,0.0,1.0,
2015-07-23,  WN,454.0,N524SW,HOU,11:30,11:26,50.0,50.0,-4.0,11:38,12.0,0.0,0.0,0.0,0.0,0.0,
2015-07-23,  WN,554.0,N297WN,DEN,20:25,20:21,135.0,124.0,-4.0,20:30,9.0,0.0,0.0,0.0,0.0,0.0,
2015-07-23,  WN,556.0,N8634A,BWI,06:00,05:59,200.0,193.0,-1.0,06:23,24.0,0.0,0.0,0.0,0.0,0.0,
2015-07-23,  WN,604.0,N8631A,DEN,14:50,15:03,130.0,114.0,13.0,15:11,8.0,0.0,0.0,0.0,0.0,0.0,
2015-07-23,  WN,622.0,N444WN,MSY,07:20,07:20,85.0,75.0,0.0,07:28,8.0,0.0,0.0,0.0,0.0,0.0,
2015-07-23,  WN,626.0,N435WN,HOU,05:35,05:32,45.0,45.0,-3.0,05:40,8.0,0.0,0.0,0.0,0.0,0.0,
2015-07-23,  WN,657.0,N424WN,DAL,17:25,17:29,55.0,51.0,4.0,17:38,9.0,0.0,0.0,0.0,0.0,0.0,
2015-07-23,  WN,658.0,N243WN,DEN,10:45,10:42,130.0,117.0,-3.0,10:53,11.0,0.0,0.0,0.0,0.0,0.0,
2015-07-23,  WN,664.0,N491WN,SJC,06:35,06:34,220.0,207.0,-1.0,06:48,14.0,0.0,0.0,0.0,0.0,0.0,
2015-07-23,  WN,686.0,N8302F,MCO,17:25,17:25,155.0,162.0,0.0,17:34,9.0,0.0,0.0,0.0,0.0,0.0,
2015-07-23,  WN,709.0,N710SW,FLL,11:10,12:31,165.0,157.0,81.0,12:39,8.0,0.0,0.0,0.0,0.0,73.0,
2015-07-23,  WN,771.0,N7715E,HOU,18:40,18:55,50.0,74.0,15.0,19:10,15.0,0.0,0.0,24.0,0.0,15.0,
2015-07-23,  WN,801.0,N374SW,DAL,15:35,15:55,60.0,51.0,20.0,16:04,9.0,0.0,0.0,0.0,0.0,0.0,
2015-07-23,  WN,829.0,N646SW,BWI,17:10,17:52,205.0,195.0,42.0,18:00,8.0,9.0,0.0,0.0,0.0,23.0,
2015-07-23,  WN,836.0,N8652B,BNA,13:30,13:26,120.0,118.0,-4.0,13:35,9.0,0.0,0.0,0.0,0.0,0.0,
2015-07-23,  WN,857.0,N639SW,DAL,10:30,10:50,55.0,65.0,20.0,11:00,10.0,2.0,0.0,10.0,0.0,18.0,
2015-07-23,  WN,862.0,N8624J,SJC,18:35,18:40,215.0,197.0,5.0,18:50,10.0,0.0,0.0,0.0,0.0,0.0,
2015-07-23,  WN,891.0,N522SW,LBB,16:20,16:19,70.0,63.0,-1.0,16:29,10.0,0.0,0.0,0.0,0.0,0.0,
2015-07-23,  WN,893.0,N719SW,LAS,05:35,05:36,165.0,150.0,1.0,05:45,9.0,0.0,0.0,0.0,0.0,0.0,
2015-07-23,  WN,1017.0,N228WN,DAL,06:30,06:28,60.0,53.0,-2.0,06:37,9.0,0.0,0.0,0.0,0.0,0.0,
2015-07-23,  WN,1030.0,N8309C,PHX,12:25,12:20,140.0,132.0,-5.0,12:35,15.0,0.0,0.0,0.0,0.0,0.0,
2015-07-23,  WN,1249.0,N429WN,LAX,05:30,05:28,185.0,172.0,-2.0,05:38,10.0,0.0,0.0,0.0,0.0,0.0,
2015-07-23,  WN,1255.0,N639SW,BNA,05:10,05:16,120.0,124.0,6.0,05:27,11.0,0.0,0.0,0.0,0.0,0.0,
2015-07-23,  WN,1403.0,N8624J,LAS,11:25,11:24,165.0,153.0,-1.0,11:37,13.0,0.0,0.0,0.0,0.0,0.0,
2015-07-23,  WN,1694.0,N750SA,PHX,07:00,06:59,140.0,128.0,-1.0,07:10,11.0,0.0,0.0,0.0,0.0,0.0,
2015-07-23,  WN,1901.0,N358SW,MCO,10:25,10:24,155.0,151.0,-1.0,10:31,7.0,0.0,0.0,0.0,0.0,0.0,
2015-07-23,  WN,2263.0,N755SA,DAL,18:40,18:38,55.0,54.0,-2.0,18:47,9.0,0.0,0.0,0.0,0.0,0.0,
2015-07-23,  WN,2284.0,N786SW,FLL,16:45,16:43,165.0,172.0,-2.0,16:53,10.0,0.0,0.0,0.0,0.0,0.0,
2015-07-23,  WN,2495.0,N904WN,SNA,07:35,07:31,180.0,164.0,-4.0,07:39,8.0,0.0,0.0,0.0,0.0,0.0,
2015-07-23,  WN,2876.0,N730SW,STL,13:25,13:31,120.0,111.0,6.0,13:40,9.0,0.0,0.0,0.0,0.0,0.0,
2015-07-23,  WN,2950.0,N798SW,DAL,14:05,14:04,55.0,49.0,-1.0,14:12,8.0,0.0,0.0,0.0,0.0,0.0,
2015-07-23,  WN,3047.0,N8601C,LAS,20:20,20:19,165.0,150.0,-1.0,20:27,8.0,0.0,0.0,0.0,0.0,0.0,
2015-07-23,  WN,3054.0,N730SW,PDX,18:45,19:06,245.0,228.0,21.0,19:16,10.0,0.0,0.0,0.0,0.0,0.0,
2015-07-23,  WN,3304.0,N775SW,ATL,18:10,18:31,135.0,129.0,21.0,18:38,7.0,15.0,0.0,0.0,0.0,0.0,
2015-07-23,  WN,3307.0,N514SW,HRL,09:15,09:29,60.0,58.0,14.0,09:39,10.0,0.0,0.0,0.0,0.0,0.0,
2015-07-23,  WN,3933.0,N452WN,ELP,10:40,10:40,90.0,80.0,0.0,10:48,8.0,0.0,0.0,0.0,0.0,0.0,
2015-07-23,  WN,3937.0,N7714B,DAL,08:10,08:10,60.0,66.0,0.0,08:19,9.0,0.0,0.0,0.0,0.0,0.0,
2015-07-23,  WN,4195.0,N523SW,ELP,14:25,14:22,90.0,81.0,-3.0,14:30,8.0,0.0,0.0,0.0,0.0,0.0,
2015-07-23,  WN,4551.0,N738CB,DEN,08:30,08:37,125.0,124.0,7.0,08:51,14.0,0.0,0.0,0.0,0.0,0.0,
2015-07-23,  WN,4621.0,N736SA,SAN,11:35,11:41,175.0,157.0,6.0,11:49,8.0,0.0,0.0,0.0,0.0,0.0,
2015-07-23,  WN,4630.0,N624SW,DEN,05:50,07:20,130.0,125.0,90.0,07:34,14.0,85.0,0.0,0.0,0.0,0.0,
2015-07-23,  WN,4819.0,N552WN,PHX,17:25,17:26,150.0,128.0,1.0,17:37,11.0,0.0,0.0,0.0,0.0,0.0,
2015-07-23,  WN,4913.0,N626SW,TPA,11:35,11:45,140.0,144.0,10.0,11:53,8.0,0.0,0.0,0.0,0.0,0.0,
2015-07-23,  WN,4924.0,N447WN,LAX,16:00,16:10,185.0,173.0,10.0,16:18,8.0,0.0,0.0,0.0,0.0,0.0,
2015-07-23,  WN,4927.0,N8669B,DCA,12:40,12:38,195.0,197.0,-2.0,12:50,12.0,0.0,0.0,0.0,0.0,0.0,
2015-07-23,  WN,5888.0,N624SW,DAL,20:00,20:32,55.0,53.0,32.0,20:41,9.0,6.0,0.0,0.0,0.0,24.0,
2015-07-24,  WN,103.0,N8315C,MDW,06:30,06:30,165.0,150.0,0.0,06:42,12.0,0.0,0.0,0.0,0.0,0.0,
2015-07-24,  WN,144.0,N8659D,SAN,20:55,20:52,170.0,157.0,-3.0,21:01,9.0,0.0,0.0,0.0,0.0,0.0,
2015-07-24,  WN,178.0,N646SW,ELP,20:30,20:28,90.0,77.0,-2.0,20:35,7.0,0.0,0.0,0.0,0.0,0.0,
2015-07-24,  WN,232.0,N407WN,ATL,05:45,05:50,135.0,133.0,5.0,05:57,7.0,0.0,0.0,0.0,0.0,0.0,
2015-07-24,  WN,238.0,N279WN,DAL,12:30,13:21,55.0,49.0,51.0,13:29,8.0,45.0,0.0,0.0,0.0,0.0,
2015-07-24,  WN,285.0,N524SW,DAL,09:25,09:37,55.0,49.0,12.0,09:44,7.0,0.0,0.0,0.0,0.0,0.0,
2015-07-24,  WN,311.0,N465WN,MDW,15:05,15:21,150.0,147.0,16.0,15:28,7.0,0.0,0.0,0.0,0.0,0.0,
2015-07-24,  WN,329.0,N524SW,HOU,16:00,16:24,50.0,46.0,24.0,16:35,11.0,0.0,0.0,0.0,0.0,20.0,
2015-07-24,  WN,341.0,N754SW,OAK,18:00,17:56,225.0,211.0,-4.0,18:06,10.0,0.0,0.0,0.0,0.0,0.0,
2015-07-24,  WN,356.0,N728SW,PHX,20:10,20:12,140.0,132.0,2.0,20:20,8.0,0.0,0.0,0.0,0.0,0.0,
2015-07-24,  WN,359.0,N419WN,EWR,06:45,06:45,225.0,207.0,0.0,07:01,16.0,0.0,0.0,0.0,0.0,0.0,
2015-07-24,  WN,419.0,N415WN,MDW,18:15,18:36,155.0,176.0,21.0,18:46,10.0,21.0,0.0,21.0,0.0,0.0,
